Godina_od,Godina_do,Zbirka,Podzbirka,Pesna_Ime,Pesna_eng,V_mean,A_mean,D_mean,Neutral_word_ratio,Positive_word_ratio,Negative_word_ratio,Anger_word_ratio,Anger_mean_intensity,Anticipation_word_ratio,Anticipation_mean_intensity,Disgust_word_ration,Disgust_mean_intensity,Fear_word_ratio,Fear_mean_intensity,Joy_word_ratio,Joy_mean_intensity,Sadness_word_ratio,Sadness_mean_intensity,Surprise_word_ratio,Surprise_mean_intensity,Trust_word_ratio,Trust_mean_intensity
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ВИЈ,"SWIVEL
In consciousness, as in a midnight church,
I locked you. And candles that fade
off, you fade like that now,
and all the saints lustfully follow you.
You are a prisoner of war here
I make such powerful bends,
and here comes the hour
and everything says I will call.
I go like that ugly Wei,
with gray eyes, all the earth thirsty,
yes, I'm scared, and that I bring tenderness
in hard lumps - that's why you are pale.
I approach like a gentle Wei, but already
you drew a mysterious line,
and as soon as I get to the area, sharply
it is collapsing deeper and with rocks.
And all thirsty, sand, I sink
in that ruin, and I am already extinguishing everything.
I, Vij, in your consciousness I loved you very much,
but, thirsty, I have no strength to reach you.",0.5380465116279068,0.4604418604651162,0.468093023255814,0.27906976744186046,0.13953488372093023,0.20930232558139536,0.046511627906976744,0.47,0.06976744186046512,0.4503333333333333,0.09302325581395349,0.34775,0.13953488372093023,0.6183333333333333,0.18604651162790697,0.4325,0.09302325581395349,0.4225,0.023255813953488372,0.586,0.20930232558139536,0.47977777777777775
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ГАЛЕБ,"GULL
You are, but so far young,
you doomed like a torment
from which he suffers deaf in himself,
you who will ever suffer like that.
If our souls are lurking,
but they will not meet,
they will not become two twisted wings
of seagulls over the sea spring fly.",0.49726666666666663,0.5515333333333333,0.4530666666666666,0.2,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.885,0.06666666666666667,0.5,0.0,0.0,0.13333333333333333,0.847,0.06666666666666667,0.333,0.13333333333333333,0.7969999999999999,0.06666666666666667,0.164,0.13333333333333333,0.484
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),НЕЖНОСТ,"TENDERNESS
You only, what do you go to my dream,
from the day - in a dark-grid area
you can only say one
how quiet I am, and even gentle.
Although the dream gave me the right
to put a shadow on each forehead,
honestly say: am I you
offended, once, with what deed?
No! Strong, I still cloned
to decide on my own authority, -
lest you hate me secretly,
do not come to me, if I am wrong.",0.5384090909090911,0.3772727272727273,0.4957272727272727,0.2727272727272727,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.74,0.0,0.0,0.045454545454545456,0.695,0.045454545454545456,0.484,0.18181818181818182,0.41025,0.13636363636363635,0.4166666666666667,0.0,0.0,0.09090909090909091,0.5975
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),РАЗДЕЛБА,"SEPARATION
I want to ask you:
approaches as a body,
to see you alive,
no shadow, ghost white.
But to become clean
disturbing image of the dream,
now you leave me alone with
fingers dipping me.
To understand: this division
reveals truth, means -
it was not, it is not reality
that really bothers me.",0.5982000000000001,0.4069,0.4756500000000001,0.3,0.2,0.05,0.0,0.0,0.1,0.34750000000000003,0.0,0.0,0.05,0.672,0.2,0.346,0.1,0.46399999999999997,0.05,0.234,0.2,0.5429999999999999
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ИГРАНКА,"GAME
Several young twisted bodies
worth as much as an eternity,
charter secretly heard
with a dark sound appeared in the soul,
on a muddy night he chases me
in which the raindrops fall,
in the muddy night to wander
just to hurry, hurry, hurry,
to celebrate the blood of the young
to have someone and to suffer.",0.5144782608695653,0.5431304347826086,0.4738260869565218,0.30434782608695654,0.13043478260869565,0.17391304347826086,0.0,0.0,0.21739130434782608,0.6169999999999999,0.08695652173913043,0.461,0.17391304347826086,0.2835,0.21739130434782608,0.42460000000000003,0.13043478260869565,0.4096666666666667,0.08695652173913043,0.164,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),КОШМАР,"NIGHTMARE
How sad to sleep alone
after a night of wishes and a bang.
I know that sadness.
And why then all the sought after flash
and all the fun required?
And why, more than that, meekness
in our view and word
for an hour at least?
Ah why, why?
When we return
you are cold again.
Disappointed
the soul fornicates with you.
I'm rude,
I'm crazy
from that cold!
No, I do not want that to be the case.
Dry hand drowns me.
I suffer that I am alone,
in a nightmare that I am getting lost -
and I want to love,
I want to love!",0.5005,0.4938333333333333,0.4526333333333334,0.26666666666666666,0.13333333333333333,0.3,0.06666666666666667,0.46099999999999997,0.03333333333333333,0.562,0.03333333333333333,0.305,0.13333333333333333,0.52325,0.13333333333333333,0.7112499999999999,0.3333333333333333,0.4755,0.03333333333333333,0.836,0.13333333333333333,0.56075
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПЕСНА,"SONG
Why did I come to where now
have we both passed?
A red cloud in the sky stopped,
the first shadow falls in the field.
Calm down the river breathes,
quiet, quiet, quiet road.
My dear, what I remembered
it gives me a strange, dark peace.
You are like a quiet song
one only knows her.
Why did I come to where now
have we both passed?",0.6647272727272727,0.30777272727272725,0.4644545454545454,0.36363636363636365,0.3181818181818182,0.0,0.0,0.0,0.045454545454545456,0.43,0.0,0.0,0.0,0.0,0.22727272727272727,0.2656,0.22727272727272727,0.1842,0.045454545454545456,0.477,0.09090909090909091,0.5429999999999999
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ТИШИНА,"SILENCE
There is something very simple -
and that is silence,
there is something so quiet -
height, ah height.
Lie down against this sky,
tons in heights,
close your eyes, close your eyes,
you are tired, die.
Every bird, every bird
will bend the wing.
You are so calm now,
alone in the greenery.
Why more, why that
daily compaction?
There is something very simple -
it is falling asleep.",0.5607391304347826,0.320391304347826,0.36665217391304344,0.43478260869565216,0.13043478260869565,0.13043478260869565,0.0,0.0,0.043478260869565216,0.352,0.0,0.0,0.043478260869565216,0.766,0.21739130434782608,0.19820000000000002,0.17391304347826086,0.47225,0.0,0.0,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПРОЛЕТ,"SPRING
The blurred eye in the sky is clear,
the pupil of the sun is suppressed.
The autumn meeting of my wishes
under the snow, rich, green.",0.7241818181818181,0.3698181818181819,0.48081818181818187,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091,0.445,0.0,0.0,0.0,0.0,0.2727272727272727,0.219,0.0,0.0,0.09090909090909091,0.172,0.18181818181818182,0.39849999999999997
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ТАЈНА,"SECRET
Tell me one of your secrets
no matter how small and easy,
I will hide it in my grave -
does not even become a song.
",0.5024444444444445,0.32611111111111113,0.3524444444444444,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4295,0.0,0.0,0.1111111111111111,0.727,0.0,0.0,0.2222222222222222,0.3555
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ВРВ,"PEAK
Here I climbed to the top. Sam.
Nobody is following me here.
And what? I whisper to him again
the sad dream of his majesty.
",0.6284,0.34340000000000004,0.4502,0.2,0.4,0.0,0.0,0.0,0.2,0.398,0.0,0.0,0.0,0.0,0.2,0.484,0.2,0.844,0.0,0.0,0.4,0.4845
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),СМЕА,"LAUGHTER
I laughed and thirsted for her
in the distance I kill a vulture.
I have a sore throat
sandy dryland.",0.24183333333333334,0.5525,0.4153333333333333,0.5,0.0,0.5,0.16666666666666666,0.379,0.0,0.0,0.16666666666666666,0.516,0.3333333333333333,0.6859999999999999,0.0,0.0,0.3333333333333333,0.6565000000000001,0.0,0.0,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ЖРТВА,"VICTIM
O dear objects, O dear people,
I sometimes think - let me destroy everything!
But you say, Sacrifice your youth,
you tell me - and I listen to you.",0.6454,0.4612,0.5438,0.2,0.3,0.0,0.1,0.045,0.1,0.492,0.0,0.0,0.1,0.062,0.1,0.375,0.0,0.0,0.1,0.172,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),КАФЕЗ,"CAGE
Thirty years. And what has been done?
Thirty broken ties.
The child in me is closed
in a cage of wrinkles.",0.43660000000000004,0.3574,0.37679999999999997,0.4,0.2,0.4,0.2,0.359,0.2,0.523,0.0,0.0,0.2,0.531,0.2,0.466,0.4,0.4925,0.0,0.0,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),РЕКА,"RIVER
Up the river! The water is flowing!
But how strong is my strength,
muscle as it listens to me!
I'm going down the river now:
how calm she is, how gentle she is
and how filthy is my soul!
",0.6868000000000001,0.42110000000000003,0.5738999999999999,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.797,0.0,0.0,0.4,0.42950000000000005,0.0,0.0,0.0,0.0,0.2,0.609
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ЗДРАВИЦА,"TOAST
Our glasses are kissing,
in them the red wine laughs.
Comrades, are you honest too?
like that smile that sincerely smolders?
I have a secret desire,
I'm thinking about her now -
damn heart if it's not yours!",0.67575,0.4939166666666666,0.5231666666666667,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.411,0.0,0.0,0.16666666666666666,0.207,0.08333333333333333,0.047,0.5,0.4931666666666667,0.08333333333333333,0.062,0.08333333333333333,0.117,0.3333333333333333,0.55275
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ОД ВОЗОТ,"FROM THE TRAIN
There it ends in excitement blue.
My childhood was spent there.
Those mountains are crying for me!
Below them, on a slope, lies a village.
Doesn't anyone wave a white handkerchief?
Those mountains are crying for me!
The train passes everything you encounter.
Once upon a time there was a child.
Those mountains are crying for me!
Often the thought takes me back.
Life sends me somewhere else.
Those mountains are crying for me!",0.5885217391304348,0.45921739130434786,0.42095652173913045,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.0,0.0,0.21739130434782608,0.5014000000000001,0.0,0.0,0.0,0.0,0.34782608695652173,0.333375,0.21739130434782608,0.7048000000000001,0.043478260869565216,0.734,0.043478260869565216,0.344
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),СТАРАТА,"THE OLD LADY
All day long, dumb words lined up above the family.
In the evening he sits with the women at the gate.
The darkness breathes meekly in the alley.
Everyone gathered. There is a strain.
She will own a little more alone.
The darkness breathes meekly in the alley.
The darkness before his eyes gathered and moved.
Listen: as a familiar step to approach.
The darkness breathes meekly in the alley.
For this hour that strikes her to the heart,
every night she waits, waits.
The darkness breathes meekly in the alley.
Finally he gets up to enter the house.
""Good evening,"" he scribbles at the gate.
The darkness breathes meekly in the alley.",0.44957575757575763,0.3950000000000001,0.41433333333333333,0.45454545454545453,0.030303030303030304,0.24242424242424243,0.21212121212121213,0.20342857142857146,0.030303030303030304,0.406,0.0,0.0,0.18181818181818182,0.516,0.06060606060606061,0.5235000000000001,0.21212121212121213,0.4362857142857142,0.0,0.0,0.09090909090909091,0.49466666666666664
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПОЧИНКА,"REST
Autumn is a calm, enlightened set.
One wants to walk somewhere far away.
Nice, you already bother me.
I will go through everything that lures me with excitement.
There are such places where we are alone.
Nice, you already bother me.
Calmness is wise, passion is stupid.
I will sit in the park on a bench.
Nice, you already bother me.
And I will sit for a long time, with a cigarette in my hand.
I will wait for the coming night like that.
Nice, you tire me already.",0.5488461538461539,0.42730769230769233,0.4588846153846153,0.2692307692307692,0.15384615384615385,0.23076923076923078,0.0,0.0,0.23076923076923078,0.5885,0.0,0.0,0.0,0.0,0.11538461538461539,0.6396666666666667,0.038461538461538464,0.6,0.038461538461538464,0.734,0.07692307692307693,0.4765
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),УТРО,"MORNING
Morning visitors to the park,
you must be weird people,
you need something missing!
Oh to catch the cobweb twist,
ah to catch the trembling of the sun
on this sheet,
ah to remind him
the flight of the white butterfly!
Morning visitors to the park,
don't we think the same thing?",0.5722631578947368,0.4229473684210527,0.4264736842105263,0.47368421052631576,0.10526315789473684,0.15789473684210525,0.0,0.0,0.10526315789473684,0.3395,0.05263157894736842,0.266,0.10526315789473684,0.573,0.10526315789473684,0.1875,0.05263157894736842,0.719,0.15789473684210525,0.27066666666666667,0.10526315789473684,0.391
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ДАБ,"OAK
This ancient oak is already drying
and ivy he needs a wrap
that juicy sting he should give him
and a sweet jump on the hard bark;
and the oak will give it high growth
and a view of the valley
and will give him a joint death.
",0.5917368421052632,0.461421052631579,0.501157894736842,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.49433333333333335,0.10526315789473684,0.4215,0.05263157894736842,0.656,0.10526315789473684,0.6795,0.15789473684210525,0.43366666666666664,0.05263157894736842,0.915,0.10526315789473684,0.39049999999999996,0.05263157894736842,0.484
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),СТЕБЛО,"TREE
The fallen leaves are called
those who still,
frightened by the uncertainty of the fall,
trembling on the tree:
""Come down to die,
escape from the winds
in ground silence.
Let that charred skeleton remain naked
to break black hands in space,
let his body be his trough
for autumn rainwater.
And we will go around it densely,
to not be able to cross the circle
of their yellow-gold memories. """,0.44827999999999996,0.46716,0.4187199999999999,0.24,0.08,0.28,0.04,0.561,0.08,0.426,0.04,0.039,0.2,0.5782,0.16,0.15675,0.2,0.36,0.12,0.4686666666666666,0.12,0.41133333333333333
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ЛАСТОВИЦИ,"SWALLOWS
The swallows are screaming at dawn
birds on which night and day are divided,
we are fast gluttons - scream -
what we weave vague yarn of the secret
twilight is our element
and everything that is a momentary touch on the border.
Water with air as we refine them
you saw us,
but there is no trace of our work in heaven.
That's how swallows scream.",0.5241818181818183,0.44618181818181823,0.45859090909090905,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.7266666666666666,0.045454545454545456,0.469,0.13636363636363635,0.4586666666666666,0.13636363636363635,0.7396666666666666,0.09090909090909091,0.527,0.045454545454545456,0.172,0.13636363636363635,0.5496666666666666,0.09090909090909091,0.379
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПЧЕЛАР,"BEEKEEPER
When I think I could
to become a beekeeper in my life,
that beekeeping is my essence:
I remember the smell of my mother,
I hear a long lullaby
even from my rural childhood,
how swarming bees are tamed
""Mat-mat-matice!""
and I see the swarm alive
when rubbed on the olive
around all gilded by the sun.
Hopeful my spring song!",0.6953181818181817,0.44009090909090903,0.5036818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.061,0.18181818181818182,0.42950000000000005,0.09090909090909091,0.4335,0.0,0.0,0.22727272727272727,0.4082,0.045454545454545456,0.016,0.045454545454545456,0.172,0.13636363636363635,0.5469999999999999
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ЈАГЛЕН,"COAL
Just to close my eyes -
he is already growing from the underground,
hairless, black, caring old men
straighten up before me,
their foreheads with severe wrinkles
they get in my face,
if I squeeze the lashes harder -
black, he piles up on the rocks,
he has already outgrown me,
suits me,
it crunches me in itself,
and I am already
in an underground mine
a black lump whispering to you:
I can burn!",0.4396,0.41485000000000005,0.4628,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.445,0.0,0.0,0.05,0.297,0.15,0.281,0.0,0.0,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ШТИП,"STIP
Two hills with gray views,
a tight, cold smile.
Noon dryness of the walls.
Do not argue with me about those old houses downstairs
that crumble,
tell me about a beautiful love
here she lived.
",0.5193000000000001,0.4625,0.44589999999999996,0.1,0.3,0.2,0.1,0.734,0.0,0.0,0.1,0.133,0.0,0.0,0.3,0.7863333333333333,0.2,0.2285,0.1,0.117,0.2,0.6679999999999999
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ДЕТЕ ЗАСПАНО КРАЈ ЕЗЕРО,"A SLEEPING CHILD BY LAKE
You sleep a little
and the lake was imagined -
the lake prepares your destiny.
You sleep and that
with insensitive slapping it enters your soul
as in a bay with white pebbles
in which each stone is seen.
You are sleeping
but also its smallest collection
like a thread leads to those loud waves
that once born, they will weep
and they will take you.
Sleep, child
the lake creates your soul
and think about your future thrills.",0.6399285714285716,0.33692857142857147,0.4523214285714286,0.39285714285714285,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.258,0.10714285714285714,0.4633333333333334,0.0,0.0,0.0,0.0,0.32142857142857145,0.27066666666666667,0.03571428571428571,0.656,0.0,0.0,0.07142857142857142,0.414
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),БОЛЕН ДОЈЧИН,"SICK DOIGIN
When I was full of strength
which comes as a muddy river head,
when I remembered my worthwhile feat,
worthy of fame,
when my voice for the deepest word recovered,
the hand for the heaviest sword,
the most faithful leg -
then I broke down.
I fell like a cherry tree of too much fruit.
A mocking shadow left my mark,
like a snake in a tomb chamber crawled into consciousness,
my laughter enchanted me, darkened my sorrow -
to look more cautiously, to think sixth.
Then I remembered small and funny and down, -
the power melted,
dripped hands,
the sword fell,
I fell ill.
I lie sick for up to nine years,
which tore up to nine beds.
I can no longer feel my joints,
I am scattered on a hard lawn
on a hellish noon approach,
I am torn from bone to bone,
grass has penetrated my bones,
through that grass snakes are seen.
I long for a dark and cold grave -
there is no end without my feat judged.
Unknown woman, unique in the world,
my sister and mother, you who have suffered so much,
you who have felt the pain of waking up,
come, sister gold,
gather my moldy bones, do not be afraid,
put me together
wrap me in three hundred cubits of cloth,
tell me a quiet word,
correct me,
teach me to walk again, mother,
give me a sword in hand -
to kill a Black Arab.
To die.",0.5286698113207547,0.43092452830188677,0.4852169811320754,0.39622641509433965,0.19811320754716982,0.2169811320754717,0.03773584905660377,0.48650000000000004,0.0660377358490566,0.4184285714285715,0.07547169811320754,0.46762499999999996,0.12264150943396226,0.6411538461538462,0.14150943396226415,0.41239999999999993,0.20754716981132076,0.5037727272727271,0.05660377358490566,0.3293333333333333,0.1320754716981132,0.5715714285714286
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПЕПЕЛАШКА,"CINDERELLA
I was first imagined in the dreams of a village
orphan
chased by masthe. The pushed Cinderella.
My mother, how far we are, how close we are!
I was still breastfeeding in a shady field
of elm,
of harvest under the shade of a bundle.
My mother, how far we are, how close we are!
I carry you like you carried me, heavy
and another crumb of our country air in the chest
holding
- to hurt me.
My mother, how far we are, how close we are.",0.53825,0.3956785714285714,0.45046428571428565,0.5357142857142857,0.14285714285714285,0.21428571428571427,0.03571428571428571,0.561,0.14285714285714285,0.44900000000000007,0.0,0.0,0.14285714285714285,0.5587500000000001,0.17857142857142858,0.4184,0.17857142857142858,0.294,0.0,0.0,0.14285714285714285,0.64825
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ЉУБОВ,"LOVE
They pierced my dry spear in my heart,
many hands clenched to strengthen it healthier.
Then they said:
""Wait for it to turn green!""

",0.6104999999999999,0.46166666666666667,0.5483333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.367,0.16666666666666666,0.133,0.16666666666666666,0.468,0.3333333333333333,0.342,0.0,0.0,0.0,0.0,0.3333333333333333,0.4765
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ВОЛК,"WOLF
The dogs gritted their ears restlessly
and they cried.
The ducks scratched their nails
on the ice illuminated by the moon.
Somewhere nearby he insidiously treads
the shadow of the wolf of love.
Someone called:
Ujda-da-da, after him, hold him!
Frustrated by the persecution, he stopped,
to take a breath.
His howl can be heard in the distance:
Aw, aw, aw!
That means: I will pass again.
It's a description of an ordinary night
in the frozen forest of my heart.",0.51945,0.43385000000000007,0.43699999999999994,0.65,0.05,0.1,0.1,0.5485,0.0,0.0,0.1,0.41000000000000003,0.1,0.625,0.1,0.6875,0.15,0.6876666666666665,0.05,0.516,0.05,0.758
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ВЉУБЕНИ ДЕВОЈКИ,"GIRLS IN LOVE
They have a gently shaded face,
as if a shadow of translucent leaves were falling on it,
and the face lengthens imperceptibly.
They have eyes enlarged, pensive and wet,
how to be afraid of every side surprise.
They tilt their foreheads so lightly
to touch the lips of a loved one
which then seem to them like butterfly wings
standing on the grass - for a moment before flying away -
and the grass bends.
They then shoot their hands in their arms
desperately bold, blind and inevitable
like oars in a shaky sea
before which we involuntarily close our eyes.
God, have I ever really experienced that?",0.5514722222222223,0.4140277777777778,0.4298333333333334,0.3888888888888889,0.16666666666666666,0.1388888888888889,0.05555555555555555,0.508,0.027777777777777776,0.469,0.0,0.0,0.1388888888888889,0.475,0.08333333333333333,0.5746666666666667,0.08333333333333333,0.31266666666666665,0.027777777777777776,0.93,0.1111111111111111,0.5155
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),УБАВИТЕ ЖЕНИ,"BEAUTIFUL WOMEN
Beautiful women in my nation
they blossomed quickly
like an apricot blossom
like May lilac.
Oh injustice!
They belonged to unelected men,
their hair tangled during the day
at night dissolved on the chest and hips.
Their quail action
he was soon stabbed by a girl,
their youth was passing
like the smell of linden that blows away the wind.
Soon they were sitting at the gate
with bowed head and protruding knees,
with an inaudible exhalation.
Beautiful women, unhappy women
they blossomed quickly
like an apricot blossom
like May lilac.",0.5813235294117647,0.4321764705882352,0.43720588235294106,0.38235294117647056,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.24250000000000002,0.029411764705882353,0.492,0.058823529411764705,0.328,0.058823529411764705,0.1325,0.11764705882352941,0.386,0.029411764705882353,0.75,0.029411764705882353,0.172,0.20588235294117646,0.4628571428571429
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),РЕКИ,"RIVERS
I let the rivers flow
that they are dull, that they think loudly,
and they can tell someone somewhere
which I did not know how to express clearly.",0.59,0.41325,0.5116249999999999,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.297,0.0,0.0,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ТОРЕАДОР,"TOREADOR
I have been waiting for a good word for a long time,
let someone come who loves me all.
Hate, bull, quite your horn
I have been twisting it by hand for years.
I'm tired of being wild,
and in the veins dull indifference creeps.
Hate, bull, if I succumb -
all the same, tread with hooves, tread!",0.4510526315789473,0.4358947368421053,0.44899999999999995,0.3684210526315789,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.156,0.21052631578947367,0.4922500000000001,0.05263157894736842,0.203,0.10526315789473684,0.1955,0.05263157894736842,0.547,0.10526315789473684,0.258,0.10526315789473684,0.40249999999999997,0.10526315789473684,0.5469999999999999
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),УРНАТИНА,"RUINS
Ruins.
Wall or stone?
Green moss in every depth.
Yellow lizard - host stamen.
Sun indiscriminately on the rubble.
Here is the truth.",0.5012857142857142,0.3955714285714285,0.48571428571428577,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.258,0.0,0.0,0.0,0.0,0.14285714285714285,0.406,0.0,0.0,0.14285714285714285,0.282,0.0,0.0,0.2857142857142857,0.6639999999999999
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),МРАЗ,"ICE
The truth is the room.
Ice.
Hats both.
As if a child was not breathing here.
What kind
cold ability
for hatred.",0.6914285714285715,0.4682857142857143,0.5355714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.953,0.14285714285714285,0.523,0.14285714285714285,0.68,0.14285714285714285,0.703,0.2857142857142857,0.5435,0.2857142857142857,0.4145,0.0,0.0,0.2857142857142857,0.7424999999999999
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПОЛНОЌ,"MIDNIGHT
The key of the lamp is crackling,
relentless light freezes the room.
The child sleeps on a crib.
The doll next to his head,
only she sees the danger,
and raises his hands desperately
dumbfounded by fear.
She raises her hands desperately,
even though there is a helpless man at the door,
with guilty hands down
and with the head bowed,
even though he is going to throw the child.",0.5074736842105264,0.475421052631579,0.4782105263157895,0.5263157894736842,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.5455,0.10526315789473684,0.523,0.0,0.0,0.15789473684210525,0.7203333333333334,0.21052631578947367,0.36575,0.15789473684210525,0.6406666666666666,0.0,0.0,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПОСЛОВИЦА,"PROVERB
When a person loses the right to laugh
and the right to be smart
to administer justice
to make important
and the right to love a child and a wife,
then -
he has the right
to be sad
to die of pain
to fade forever -
that man.
",0.6582105263157895,0.48747368421052634,0.5996315789473683,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.0,0.0,0.05263157894736842,0.523,0.0,0.0,0.10526315789473684,0.6799999999999999,0.15789473684210525,0.7283333333333334,0.15789473684210525,0.7786666666666666,0.05263157894736842,0.258,0.21052631578947367,0.61525
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ПРОШТАВАЊЕ ОД ПАРИЗ,"FAREWELL FROM PARIS
I crossed the rough skin on the wall with my palm
and I said, Goodbye, die slowly,
I touched the park fence with my hand
and I said, Good-bye, die slowly.
I stroked my curly hair as if by accident
of the boxwood
and I said, Good-bye, die slowly.
I looked up at the sky blindingly blue
and I said: Goodbye, go slowly,
I will preserve your memory.",0.4806521739130434,0.3940434782608695,0.3946521739130436,0.6086956521739131,0.08695652173913043,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.762,0.0,0.0,0.21739130434782608,0.647,0.043478260869565216,0.75,0.0,0.0
1955,1955,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955),ДЕВСТВЕНИЦИ,"VIRGINS
Not a word about the ankle that hurts insidiously.
You passed, hungry for love, alone.
And one death met you naked,
ascetics through - Goce, Pere, Dame.
Not once a hand on your shoulder
did not touch, what she wanted to hug,
and only a shadow without a flag
and only a cold rifle belt.
And only in a dream did you take forgiveness -
accelerated - to the rear echo,
to that bullet, in the heart, as a point.
Not the truth of the dream thirst roared,
you did not remember to become a petty century -
nor how much it can offend a woman.",0.542742857142857,0.46777142857142856,0.4443428571428572,0.3142857142857143,0.14285714285714285,0.22857142857142856,0.11428571428571428,0.51675,0.08571428571428572,0.5076666666666667,0.05714285714285714,0.539,0.08571428571428572,0.5206666666666667,0.17142857142857143,0.578,0.14285714285714285,0.4,0.05714285714285714,0.375,0.14285714285714285,0.5875999999999999
