Godina_od,Godina_do,Zbirka,Podzbirka,Pesna_Ime,Pesna_mk,V_mean,A_mean,D_mean,Neutral_word_ratio,Positive_word_ratio,Negative_word_ratio,Anger_word_ratio,Anger_mean_intensity,Anticipation_word_ratio,Anticipation_mean_intensity,Disgust_word_ration,Disgust_mean_intensity,Fear_word_ratio,Fear_mean_intensity,Joy_word_ratio,Joy_mean_intensity,Sadness_word_ratio,Sadness_mean_intensity,Surprise_word_ratio,Surprise_mean_intensity,Trust_word_ratio,Trust_mean_intensity
1974,1974,ЗАПИСИ (1974),ЗАПИСИ (1974),КОБЕЊЕ,"КОБЕЊЕ
Немој да кобиш ни со мимолетна мисла,
зашто ти имаш голема сила на кобење,
и ако сетиш несреќа – таа ќе се случи.
Та поарно да си заспан, поарно да си пијан,
да си замајан,
зашто од тебе зависи многу, –
поарно да не си ни свесен ти за својата моќ,
зашто знам веќе: не можеш да се радуваш.
На секој миг пристапи му со чувство на изненада,
со чувство на вчудоневидување,
да немаш ниту нокте време за размислување, –
зашто само така ти наоѓаш спокојствие,
и го создаваш,
само така си на починка создател,
човек, не кобник.",0.5815789473684212,0.48068421052631577,0.5383157894736842,0.5789473684210527,0.10526315789473684,0.47368421052631576,0.15789473684210525,0.2373333333333333,0.3157894736842105,0.4845,0.2631578947368421,0.33140000000000003,0.3684210526315789,0.3307142857142858,0.2631578947368421,0.3374,0.3157894736842105,0.3036666666666667,0.21052631578947367,0.3495,0.2631578947368421,0.5384
1974,1974,ЗАПИСИ (1974),ЗАПИСИ (1974),ЗБОРОТ,"ЗБОРОТ
Од секогаш сум мислел за излишноста на зборот,
дека најмалку го трога тој онега што му е упатен –
од каде тогаш таа потреба да се искажуваме
дури со ритам и рима, дури со алитерации?
Тука види ја сега бесмисленоста на земните извори:
било на ќуќур, било на вода, било на грлен извик.
Тоа е порив, и за смисла не прашува!",0.6578333333333333,0.38725000000000004,0.4713333333333334,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.25,0.09966666666666667,0.16666666666666666,0.5195000000000001,0.08333333333333333,0.203,0.16666666666666666,0.188,0.16666666666666666,0.45000000000000007,0.25,0.29633333333333334,0.0,0.0,0.25,0.4143333333333333
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,КРУША,"КРУША
Гледај – презрева крушата,
види – презрева крушата,
и уште малку, таа ќе гние,
ќе гние како душата.
Прво заврзал родот,
потоа узреал плодот,
паднало кривото и црвливото.
Нешто направил дождот,
нешто сторила сушата –
и еве жолто стрниште и плодови расфрлани
и мрави во просторот на душата.",0.6163846153846154,0.3661538461538462,0.46976923076923083,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.523,0.0,0.0,0.07692307692307693,0.188,0.3076923076923077,0.3815,0.07692307692307693,0.163,0.0,0.0,0.07692307692307693,0.453
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,НА ЕДНА ПЕВИЦА,"НА ЕДНА ПЕВИЦА
Со некаква далечна желба
твојата песна ја следиме.
Твојата песна уверува
дека уште нешто вредиме.
И таа песна в срце ќе ја чуваме.
Затоа пеј – да боледуваме.",0.6237500000000001,0.47525,0.5615,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.3333333333333333,0.44725000000000004,0.0,0.0,0.08333333333333333,0.531,0.16666666666666666,0.4765,0.16666666666666666,0.531,0.0,0.0,0.25,0.49733333333333335
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,ОЗДРАВУВАЊЕ,"ОЗДРАВУВАЊЕ
Како да оздрави нашата сестра,
како да најдеме за неа спас –
како да оздрави, кога таа
плаче заради сите нас?
Нашите нозе се избербатени
од многу одење низ кал и гнас,
како лишаи, како сипаници,
проклета јанѕа нè зајала нас.
Ајде да бидеме еднаш храбри,
ајде да закрепне става и глас,
да сети нашата болна сестра
дека не бидува да нè жали нас.
Како да оздрави нашата сестра,
како да најдеме за неа спас –
како да оздрави, дури таа
плаче заради сите нас?",0.5239473684210527,0.4976315789473684,0.45726315789473676,0.631578947368421,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.641,0.05263157894736842,0.289,0.10526315789473684,0.598,0.15789473684210525,0.37399999999999994,0.05263157894736842,0.188,0.2631578947368421,0.646,0.0,0.0,0.2631578947368421,0.5611999999999999
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,ИДНИНА,"ИДНИНА
Каде е минатото
минатото по кое пекаме,
и каде е иднината
иднината што нема да ја дочекаме –
таа што ветува
повев на житја кои допрва ќе се сеат,
таа што ветува допир на несмели раце
и допир на усни
што без нас ќе зреат.",0.6759166666666667,0.5095833333333334,0.61725,0.75,0.16666666666666666,0.0,0.08333333333333333,0.152,0.16666666666666666,0.5860000000000001,0.0,0.0,0.08333333333333333,0.016,0.08333333333333333,0.469,0.08333333333333333,0.656,0.08333333333333333,0.18,0.08333333333333333,0.516
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,ИЗВОРОТ НА ТВОЈОТ ГЛАС,"ИЗВОРОТ НА ТВОЈОТ ГЛАС
Не е важно тоа што спаѓа во нормалниот пад,
ни чудесата на телото не се основна заслуга –
важни се за мене повеќе аглите на твоите усни,
косината на твојот поглед е важна
и полетот, сломен, на рацете.
Изворот на твојот глас е најважен од сè.
Но ти ме лиши, или нешто ме лиши, од сето тоа
по ред,
и сето тоа е само призрак на мојата мисла,
како сплет на безлисни гранчиња, од врба, зиме
спрема сиво небо
е сето тоа –
така суво, така црно, така јадно.
Секнат е за мене изворот на твојот глас.",0.5166666666666667,0.38148148148148153,0.451037037037037,0.4444444444444444,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.337,0.037037037037037035,0.414,0.037037037037037035,0.133,0.07407407407407407,0.3045,0.037037037037037035,0.721,0.1111111111111111,0.25100000000000006,0.0,0.0,0.25925925925925924,0.518
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,ПЕСОТ,"ПЕСОТ
Песот што добро ме познавал,
соседот мој, комшијата,
и ми се умилкувал толку пати со мавтање на
опашката,
тој голем, убав, чист албинец,
бел пес –
што му стана сега во ова магливо утро,
да се нафрла на мене со жестоко лаење,
со оголување на блескавите песјаци?
Зар толку си се впила во кожава,
зар толку лошотија да премине на мене
од претходната ноќ во бесот –
да станам дури друг, непознат човек
за другарот, за песот!",0.5217,0.49175,0.5178,0.35,0.2,0.05,0.2,0.55075,0.5,0.38989999999999997,0.1,0.4105,0.2,0.39225,0.35,0.39914285714285713,0.1,0.367,0.0,0.0,0.25,0.46880000000000005
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,СТАРА ЛОЗА,"СТАРА ЛОЗА
Тоа беше претчувство на некој вкус
опор а освежителен,
како корење да си пуштил на јавор
до влагата вземи.
Тоа беше непознат вкус
а сепак зачуван в спомен,
не по јазик и непца,
повеќе в соне.
И како да те наречам јас,
лишен од тебе,
насладо за една смртна жедост,
крајна одморо!
Пак треба да се вртам во тесниот круг
на своите знаења, насетувања и преданија.
Можеби ти си вкусот
на никогаш непиеното вино
од стара лоза!",0.39004347826086955,0.4060434782608697,0.36291304347826087,0.391304347826087,0.13043478260869565,0.21739130434782608,0.08695652173913043,0.175,0.21739130434782608,0.5391999999999999,0.21739130434782608,0.3344,0.17391304347826086,0.2855,0.17391304347826086,0.45275000000000004,0.2608695652173913,0.414,0.043478260869565216,0.172,0.34782608695652173,0.518375
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,СМРТТА НА СИНОТ,"СМРТТА НА СИНОТ
Што страшен ден, што страшни мигови
на очекување,
во другиот двор, во другиот двор една мајчичка
чека синова смрт.
Сè довде се распнати, по сите гранки, како пајажина
невидливи жици
да зајачат со плач.
Сè е оптегнато, сè е до бесмисленост прецизно
напнато;
и децата во овој простор се уплашени,
со зинати устиња,
неми
да не го нарушат очекуваниот звук,
и птиците се прибрани подалеку,
надвор од овој круг,
да молат:
Господи, одложи ја до утре оваа смрт.",0.4264666666666666,0.4699666666666666,0.4496333333333334,0.5666666666666667,0.03333333333333333,0.36666666666666664,0.2,0.5815,0.26666666666666666,0.4578750000000001,0.23333333333333334,0.5970000000000001,0.23333333333333334,0.5465714285714285,0.06666666666666667,0.2915,0.3333333333333333,0.5824,0.1,0.578,0.06666666666666667,0.4375
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,СЕЌАВАЊЕ ЗА ЃОРЕТА,"СЕЌАВАЊЕ ЗА ЃОРЕТА
Мртов е Ѓоре.
Се исполни година.
Јаболкницата во пустиот му двор
си шепоти:
„Уште два-три дена прекусила да додржам
да не цутам
од жал за него.
После ќе ме наваса пролетта.“",0.5145,0.4122,0.4497000000000001,0.6,0.2,0.0,0.3,0.4266666666666667,0.3,0.5260000000000001,0.1,0.633,0.2,0.0625,0.3,0.48866666666666664,0.3,0.39999999999999997,0.1,0.18,0.2,0.5589999999999999
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,МЕЃУ ДРВЈАТА,"МЕЃУ ДРВЈАТА
Си запрел како вкопан и вкочанет,
како корења да си пуштил надолу вземи
да растат
барајќи влага.
И поарно е да не се движиш веќе, –
да ти зајде слухот во шум на безбројни лисја
што прават простор и сенка за птиците
што пеат,
поарно
да се здоговараш со ветрот ти
за една раскошна симфонија, –
и најарно од сè е да не чекориш,
да не го нарушиш сојузот со дрвјата.",0.521611111111111,0.4546111111111111,0.45605555555555555,0.5555555555555556,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.633,0.2222222222222222,0.48750000000000004,0.0,0.0,0.05555555555555555,0.156,0.2222222222222222,0.3645,0.16666666666666666,0.19766666666666668,0.0,0.0,0.2222222222222222,0.5625
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,ОДМАЗДА,"ОДМАЗДА
Иде време кога дрвото му се одмаздува на човека
за сите засеци, за сите убоди,
за сите навреди,
за сите кастрења,
за секој непромислен збор,
за отсуство на благодарност спрема сенката
и плодот.
Тоа не може да те начека,
тоа не може да ти се испречи на патот како
насилник, –
тоа со своите вечерни сенки само може да влезе
во твојот сон,
и така влегува во сонот – како распнат човек,
и со студенило пушта тоа корење во твоите жили,
и страшна е во сонот играта на тие сенки,
во крвта таа студ.
Тоа урочува,
тоа фрла клетва –
чувај се, насилниче, од силата на врзан човек!",0.3702222222222223,0.5182222222222224,0.4372592592592593,0.2962962962962963,0.07407407407407407,0.2962962962962963,0.2962962962962963,0.4484999999999999,0.25925925925925924,0.4747142857142857,0.25925925925925924,0.3192857142857143,0.5555555555555556,0.42086666666666667,0.2222222222222222,0.3665,0.2962962962962963,0.4553750000000001,0.1111111111111111,0.24466666666666662,0.2962962962962963,0.42587500000000006
1979,1979,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МЕЃУ ДРВЈАТА,МЛАДИОТ КЕДАР,"МЛАДИОТ КЕДАР
Младиот кедар е веќе цврст во ’рбетот,
со раст на момче
запрено на ледина, на дождот,
под зелена сакма преку рамо.
Младиот кедар е како младо ѕвере веќе
што се оптега исправено по дрво или по стена
да остри нокти
и да ја јави игривоста на своите мускули,
обѕирајќи се самоуверено,
зашто верува во животот и насладата.
На многу ветришта веќе
младиот кедар ја изложил својата снага
што никогаш не се сломила
а се издигала нагоре
како сврдел спрема високоно небо.
Младиот кедар е свесен за себеси
по сила и личотија.
Сè што можат да му сторат
се претвора во чудесна мартирија.
Дури и да го пресечат со секира,
тој ќе знае како да се наклони
величествено
спрема земјата што го хранела;
дури и да го запалат,
тој ќе знае да гори како факел
спроти небото што го поело.
Младиот кедар чувствува
дека најважното и најсудбоносното во животот
е
да никнеш.",0.5925348837209301,0.4777674418604651,0.5673255813953489,0.37209302325581395,0.23255813953488372,0.11627906976744186,0.09302325581395349,0.41675,0.09302325581395349,0.46275,0.046511627906976744,0.078,0.11627906976744186,0.32860000000000006,0.23255813953488372,0.4327,0.11627906976744186,0.44060000000000005,0.06976744186046512,0.458,0.3023255813953488,0.5185384615384615
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,КОЧО РАЦИН,"КОЧО РАЦИН
Од сонце, вода и од пот се зачна
на таа песна звукот скрит и таен,
музиката на мугри по ноќ мрачна
и зборот толку свој и толку знаен.
А тоа сонце е припек на пладне
над аргати што тутунот ги чека,
и нема сенка од негде да падне,
за капка вода утробата пека.
А таа вода е бистра и ладна,
а привкусот на таа пот е горок,
и со тој привкус на душата страдна
се роди песна против гнет и порок
и збор се зачу на закана задна,
а гласот беше на трагичен пророк.",0.5384642857142857,0.4158571428571428,0.4584285714285715,0.35714285714285715,0.21428571428571427,0.32142857142857145,0.21428571428571427,0.2896666666666667,0.21428571428571427,0.41250000000000003,0.07142857142857142,0.5665,0.17857142857142858,0.4396,0.21428571428571427,0.30833333333333335,0.25,0.2807142857142857,0.07142857142857142,0.172,0.21428571428571427,0.4626666666666667
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ЧЕШМИТЕ,"ЧЕШМИТЕ
Од тие чешми со милост во гласот,
со корита од гранит или мрамор,
не еден патник го наоѓал спасот,
да откине од жедост и од замор.
И прероден ќе седнел тој во ладот
да почека жештината да спласне,
со лебец да го подзалаже гладот
и нешто пипер-патлиџан да касне.
И тука, под тој багрем или круша,
на една мисла ќе го учи умот
за таа чешма – дека има душа.
И најпосле го довел дома друмот,
но често дури на сон ќе го слуша
под мраморот на таа чешма шумот.",0.58225,0.39762499999999995,0.4626666666666666,0.5,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.235,0.125,0.4766666666666666,0.041666666666666664,0.086,0.041666666666666664,0.719,0.25,0.4036666666666667,0.125,0.47900000000000004,0.08333333333333333,0.1485,0.25,0.49499999999999994
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ПИПЕРКИ,"ПИПЕРКИ
Прилепското со пиперки се слави,
со купишта на пазарот ги има,
ги јадеме во салати, во тави,
во туршија ги чуваме за зима.
Ги има живи и лути и благи,
и човек во нив го наоѓа лекот,
со сол и пипер сме крепеле снаги,
со пинџур ни е нам поубав векот.
Ќе дојде есен со своите чари,
во низи пипер секој дом го скрила,
чардаците ги красат рујни шари
и куќата е невестица мила.
И така кај нас од времиња стари
се создава убавина и сила.",0.5589999999999999,0.4416296296296296,0.4713333333333333,0.4444444444444444,0.4074074074074074,0.07407407407407407,0.1111111111111111,0.5546666666666666,0.18518518518518517,0.5062,0.07407407407407407,0.5585,0.1111111111111111,0.19999999999999998,0.37037037037037035,0.4845999999999999,0.0,0.0,0.037037037037037035,0.375,0.25925925925925924,0.5301428571428571
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ЈУРУКЛУКОТ,"ЈУРУКЛУКОТ
Од Миравци Јуруклукот се гледа:
со тиха плавност рид над рид се крева
и небото со боја сино-бледа
со тие ридје лилав раб го слева.
Јас многу земји во светов сум шетал,
во Индија и Сибир јас сум биден,
над Алпите и Андите сум летал,
но без да ми е Јуруклукот виден.
И еднаш да ги ѕирнам тие места,
да допрам над нив сино небо вишно,
ме вика копнеж и помисла честа.
Но зошто тоа откривање лишно?
Од извесност е поубава свеста
да има нешто блиско што е скришно.",0.6371818181818182,0.4386363636363637,0.5083636363636365,0.5909090909090909,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.2225,0.13636363636363635,0.47633333333333333,0.0,0.0,0.13636363636363635,0.16433333333333333,0.22727272727272727,0.4800000000000001,0.09090909090909091,0.594,0.045454545454545456,0.234,0.36363636363636365,0.503625
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ИЗЛЕТ,"ИЗЛЕТ
Ракијата под чешмата се лади
и гравот веќе во грнето крчка,
се збираат за ручек стари-млади,
и по нив куче и детенце трчка.
Поседнати во круг на мека трева
ѕингараат со лажици, и слачна
пареата од тенџере се крева,
а виното закачките ги зачна.
А после секој во сенката бега
и џагорот во слатка дремка тивна.
Квечерината за враќање се стега
дружината, и дури тогаш живна.
И сето тоа е минато сега
и не е тајна судбината нивна.",0.5367391304347826,0.43595652173913046,0.41834782608695653,0.5652173913043478,0.08695652173913043,0.043478260869565216,0.0,0.0,0.21739130434782608,0.5312,0.0,0.0,0.08695652173913043,0.492,0.2608695652173913,0.36199999999999993,0.043478260869565216,0.562,0.13043478260869565,0.375,0.21739130434782608,0.4314
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,МУКОС,"МУКОС
И старост дошла, а пак човек дума
што врзал в ум со споменот на дете.
Со мојот татко, низ букова шума,
на Мукос првпат се искачив лете.
Во долот стрмен по малку се зори,
се пласти магла по ниската леска,
а ридот веќе од светлина гори
и в небо јасна сончевина блеска.
Планината се открива пред дете,
а долу таму селото го вика,
и сè што овде за првпат ќе срете
до послежно со свежест ќе му блика.
И со тој спомен оживува, ете,
и една драга, загубена лика.",0.5918260869565217,0.43847826086956515,0.4693043478260869,0.43478260869565216,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.714,0.13043478260869565,0.505,0.08695652173913043,0.33199999999999996,0.13043478260869565,0.3353333333333333,0.30434782608695654,0.3895714285714286,0.13043478260869565,0.4426666666666667,0.08695652173913043,0.297,0.21739130434782608,0.5484
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,МАГЛА,"МАГЛА
И пак се јави тој мотив на жерав
што загубен во ноќта зимна талка!
Во вишини јас мислата ја терав,
а сега магла приземно ја валка.
Светлинките се делени во мракот
и слаба зрачка околу нив прска,
се истава од секој предмет зракот,
од секој човек, да избрише врска.
И секој човек станал силуета
што маглата во повесмо ја носи
и носи призрак безгласно да лета
од сите делен, дури студот коси
а душата се збрала клопче сета.
Па оди прашај: кај си? кој си? што си?",0.5004545454545455,0.4364545454545454,0.3879090909090909,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.714,0.045454545454545456,0.414,0.13636363636363635,0.578,0.2727272727272727,0.4068333333333333,0.18181818181818182,0.413,0.3181818181818182,0.3547142857142857,0.0,0.0,0.13636363636363635,0.43733333333333335
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,РОДЕНДЕН,"РОДЕНДЕН
– Си клапнал, сине, под тешкото бреме
и двете очи како да ти гаснат.
А мајка дума поубаво време,
и ти ми беше во јагниња раснат.
– Јас лидам, мајко, по камена скрка,
и нигде трага од нашите стада,
и како некој без грев да ме брка,
ми нема почин и душава страда.
Јас не знам каде овој пат ме води
и дали негде макиве ќе спласнат,
а треба да се оди, оди, оди
и горко им на оние што каснат.
– А тебе мајка за друго те роди,
и ти ми беше во јагниња раснат.",0.5262777777777777,0.5212222222222223,0.4518888888888889,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.48166666666666663,0.3888888888888889,0.48000000000000004,0.16666666666666666,0.4296666666666667,0.3888888888888889,0.3581428571428571,0.3888888888888889,0.4455714285714286,0.2777777777777778,0.3556,0.2222222222222222,0.40800000000000003,0.2222222222222222,0.5605
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,СНИШТА,"СНИШТА
Само во сонот младоста е жива,
со јасни зраци таа на сон иде,
да сетам в душа како ми се впива
што не било а можело да биде.
И дури тогаш како да се раѓа
на мојот живот целосната слика,
и тоа дење во мрака што паѓа
се буди на сон и негде ме вика.
По таа целост устремено внесен,
ловец што оди по химери  на лов,
јас пак сум млад и чекорот е лесен
и негде изгрев заискрува алов.
Но иде денот со мојата есен,
и скипнал сонот а останал жалов.",0.5756521739130436,0.41247826086956524,0.4966956521739131,0.43478260869565216,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.461,0.2608695652173913,0.4751666666666667,0.043478260869565216,0.633,0.17391304347826086,0.371,0.5652173913043478,0.334,0.30434782608695654,0.4045714285714285,0.13043478260869565,0.3436666666666666,0.21739130434782608,0.522
1984,1984,ЧЕШМИТЕ (1984),ЧЕШМИТЕ,ВИНОВНИК,"ВИНОВНИК
И без да сакаш, рушител на среќа
на дете на сон што го губи здивот.
Па каква уште напред демне смеќа
во твојот двоен, преполовен живот?
Ни себе близок ни добар за други,
во матни витли те завлекле води.
Те колнат како измамени слуги
тие што мајка за тебе ги роди.
И без да сакаш, виновник на таги
за тие што те избрале со вера.
И вистини престорени во лаги
за сека вредност поставиле мера,
да бараш сметен од лилјаци траги
во некој самрак од лани до вчера.",0.5379310344827586,0.4899310344827587,0.5129310344827588,0.3448275862068966,0.1724137931034483,0.2413793103448276,0.06896551724137931,0.48550000000000004,0.1724137931034483,0.5094000000000001,0.0,0.0,0.10344827586206896,0.24,0.2413793103448276,0.4467142857142857,0.20689655172413793,0.3325,0.06896551724137931,0.598,0.27586206896551724,0.5675
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ДАНТЕ,"ДАНТЕ
Во средината на својот живот – рече Данте –
влегов  во една мрачна шума
и – додаде – веќе не излегов
до денешен ден.
И еве сега
минат е прагот,
а сè уште чекам некаков
пресвртен миг,
душевна обнова.
Никаков одговор не даде мојот живот,
и духот како птица во кафез
удира со крилјата во железните решетки,
целиот збунет и беспомошен.
Дали да се предадам на заборав,
себеуништување,
поматена свест?
Или да се исправам
барајќи опора
во светлата и болна, горка јасност?
Заблудан, по не знам кој пат
јас треба да полагам сметка,
а кому,
како
да се обратам
јас што како на јаве
ги минав сите кругови на пеколот?
Тогаш се чу глас:
човече, побарај уште малку свежест
во почвата на својата душа.
Не предавај се!",0.525625,0.4754062499999999,0.4946562499999999,0.5625,0.03125,0.21875,0.15625,0.5424,0.21875,0.46985714285714286,0.15625,0.5109999999999999,0.25,0.50975,0.28125,0.286,0.28125,0.4906666666666667,0.09375,0.5783333333333333,0.3125,0.4984
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ЦВЕЌИЊАТА,"ЦВЕЌИЊАТА
Уште само цвеќињата го нудат своето
пријателство, –
нема друг таков речовит молк
како што молчи цвеќе,
немој да ја презреш, заради својот опит,
таа подадена рака,
немој да ја презреш ни заради туѓата мака
таа порака што, како мирис, те одминува веќе.
Уште цвеќињата ти нудат еден чекор и ритам,
како да си во оро средсело во вселената,
речи си: дишам, речи си: одам, речи си: скитам,
со една стапка, речи, ме движат напред колената.
Уште само цвеќињата на спокојство те учат,
на тоа дека за некоја смисла си роден,
и дека не си сам среде ужаси што бучат,
и дека животот ти бил всушност плоден.
Уште само цвеќињата со своите разнобојни очиња
те учат да ја наслушуваш тишината на векот
и во шумењето на немирни поточиња
и во секој друг шум и екот, –
и во болката што се збира
да наоѓаш мира.",0.5678823529411765,0.4670000000000001,0.4875588235294118,0.47058823529411764,0.20588235294117646,0.14705882352941177,0.11764705882352941,0.41374999999999995,0.08823529411764706,0.422,0.14705882352941177,0.38899999999999996,0.20588235294117646,0.4815714285714286,0.2647058823529412,0.32044444444444453,0.29411764705882354,0.48440000000000005,0.058823529411764705,0.125,0.23529411764705882,0.5409999999999999
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ЗАГУБЕНИ БРАЌА,"ЗАГУБЕНИ БРАЌА
Некогаш, деца, тргнале заедно
да се качуваат како по стрмен рид,
а сега меѓу нив, некаде на тој пат,
се крева непроѕирен ѕид.
Другарчиња од детинските дни, милни дечиња,
како да ги втаса таа судна мака,
да нема меѓу нив допир, да нема ставување,
да не можат да си подадат рака?
И тие не смеат да си кажат ни збор
за тоа што длабоко ги мачи,
за да не се загубат уште повеќе
во светот што бучи и јачи.
И го сеќаваат својот најголем страв
од збор и молба што може да си ги кажат,
и затоа молчат, затоа сè забораваат,
и готови се себеси и друг да лажат.
Браќа загубени, уште се сакаат,
а сепак мислат дека си пречат,
и да се задржат уште малку во тоа сакање,
крајната болка нема да си ја речат.",0.5942941176470589,0.4471764705882353,0.49885294117647055,0.5294117647058824,0.11764705882352941,0.17647058823529413,0.20588235294117646,0.384,0.23529411764705882,0.43175,0.11764705882352941,0.50975,0.20588235294117646,0.4481428571428571,0.20588235294117646,0.382,0.23529411764705882,0.42574999999999996,0.08823529411764706,0.505,0.17647058823529413,0.46366666666666667
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ЧЕ ГЕВАРА,"ЧЕ ГЕВАРА
Штом бунтот ќе го изобличи власта,
бунтовникот за почести се граба
и повторно се изделила каста,
а надежта за обнова е слаба.
Но бродат негде пак бунтовни чети
што глад и жедост ден и ноќ ги мачи,
ги шиба дождот во Андите клети
и над нив страшно ураганот јачи.
Во таа бура да измие снага,
пак наивен да сети верба стара,
тој таму трга по позната трага.
Но подемот е еден, Че Гевара!
Кој презрел докрај и привид и лага
не живот веќе, ами смрт тој бара.",0.4560769230769231,0.5747692307692309,0.5252307692307692,0.46153846153846156,0.07692307692307693,0.34615384615384615,0.3076923076923077,0.490875,0.23076923076923078,0.5623333333333334,0.19230769230769232,0.5202,0.3076923076923077,0.46299999999999997,0.11538461538461539,0.38433333333333336,0.34615384615384615,0.474,0.23076923076923078,0.47783333333333333,0.23076923076923078,0.4648333333333334
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ТРОЈА,"ТРОЈА
Со малтер како век за век да лепат
натрупани се дванаесет слоја
и еденздруг во руина се крепат,
а шестиот е само таа Троја.
И сето што се слави в древна сказна
поклопено е под сув сончев блискот,
и молк се пласти во ширина празна
од сè што било ек и ѕвек и пискот.
Ни збор ни издив од Пријам, ни клето
лелекање на жени. Штама свила
сè в заборав пред едно врело лето,
да можат штурци да покажат сила.
На болна душа ми прилега сето
што длабоко најбитното го скрила.",0.521913043478261,0.4053478260869565,0.4829130434782609,0.34782608695652173,0.17391304347826086,0.2608695652173913,0.21739130434782608,0.44279999999999997,0.043478260869565216,0.672,0.08695652173913043,0.4685,0.13043478260869565,0.5053333333333333,0.17391304347826086,0.5685,0.21739130434782608,0.332,0.043478260869565216,0.742,0.08695652173913043,0.5665
1984,1984,ЧЕШМИТЕ (1984),ДОЈРАНСКИ ВЕТРИШТА,ПОРАЗОТ НА ДАМЕ ГРУЕВ,"ПОРАЗОТ НА ДАМЕ ГРУЕВ
Смилево гори,
твоето село,
го голта пламен.
Веди го сенчат
твоето чело
во ноќва,
војводо Даме.
Пискот се слуша
и нема смеа
на студен камен.
Барај ни сега ти нова стреа
и покрив сламен.
Ти беше којшто крена знаме
горд, умен, стамен.
Остани сега унижен, срамен
пак со нас,
војводо Даме.",0.5790476190476191,0.4826190476190476,0.5142857142857142,0.42857142857142855,0.23809523809523808,0.19047619047619047,0.09523809523809523,0.34950000000000003,0.14285714285714285,0.4713333333333334,0.047619047619047616,0.516,0.047619047619047616,0.484,0.23809523809523808,0.5502,0.09523809523809523,0.445,0.09523809523809523,0.445,0.047619047619047616,0.547
