,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
2422,like canopies when they stop,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2423,from pouring,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2424,and two twins in them,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2425,just fell asleep,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2426,you know the debt,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2427,and you have hope in the act of sacrifice,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2428,ah beautiful and unexpected of life are the games,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2429,nothing more just a shiver of grass,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2430,the ant walking like excited,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2431,but we are happy again,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2432,before any parting,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2433,that s enough power,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2434,our faith our faithfulness,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2435,for those after us to give,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2436,of heart measure,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2437,pity those who were,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2438,those who go,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2439,and thirsty for the truth,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2440,that in their hearts it knocks,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2441,rushing towards her,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2442,however such a time is coming,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2443,where she is do not know,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2444,in black fiery restlessness are lost,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2445,how i cried with screams,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2446,on a winter night opaque,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2447,you see the book there,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2448,where did the word come from tonight,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2449,remember how that poet died,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2450,in a damp dungeon,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2451,alone,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2452,where the eyes of the mortal,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2453,were light unique,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2454,to see ohrid to see struga,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2455,if that tune sent him,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2456,how hopeless it sounded desolate to him,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2457,his song and you can,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2458,it just seemed to him to exhale,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2459,that dies from the heart torn,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2460,without a trace of man,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2461,and nobody anything,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2462,for one life,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2463,will not know,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2464,and yet how many times did he exhale,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2465,and poured out our souls,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2466,and how close this man is to us,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2467,i feel it with us tonight,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2468,as if he were alive here,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2469,turns abruptly,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2470,as if he were going to the window,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2471,his gaze is gentle and inviting,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2472,quiet smile happy though afflicted,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2473,on the lips,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2474,he still only sees me,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2475,i give him the sleeve,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2476,ah how sweet how longawaited handshake,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2477,he shakes passes with his palms over his eyes and again glowing turns to racina,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2478,ghost,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2479,someone will mention us like this,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2480,but you are here,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2481,i can really hug you,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2482,my dear friend,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2483,hugs him live,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2484,be cheerful,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2485,to experience all the joy of this hour,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2486,at least this is not a hug for forgiveness,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2487,epilogue,1953,1953,ЕПИЛОГ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2488,that same night this is how the event is described hoping to make his way and seeing that it could not help him he throws himself out of a window on the sixth floor of his attic so as not to be given alive in the arms of the enemy to this we will obtain another detail on the table everything until the next day the book was open in the same place koleta s wounded hands were covered with blood on both sides that was his last handshake,1953,1953,ЕПИЛОГ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2489,play with a child,1953,1953,ИГРА СО ДЕТЕ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2490,to my daughter,1953,1953,ИГРА СО ДЕТЕ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2492,give me your hands,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2493,join the clamps,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2494,to start our game,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2495,old and simple,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2496,but joking enough,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2497,knock knock,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2498,who knocks,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2499,stojanche,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2500,what are you looking for,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2501,fire,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2502,enter,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2503,take it,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2504,vraжеe you hid a puppy there,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2505,and you smile cunningly like silver,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2506,and you laugh like a fountain,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2507,and me why right now,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2508,in front of the gate of the heart,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2509,my shadow stops,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2510,with cold fingers someone knocks softly,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2511,knock knock,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2512,who knocks,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2513,sadness,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2514,get inside,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2515,i m sorry i m gray,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2516,ash cloak,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2517,in remembrance of your days and games,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2518,oh my child,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2519,am i not the only witness to them,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2520,and i make such a treacherous betrayal,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2521,i do not have the strength to keep it,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2522,what will you look for in secret,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2523,what i will look for with a bitter thirst,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2524,o squanderer,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2525,you hide in the ground lightly all night,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2526,and that day you forget where,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2527,the mind is like a hearth for a calendar,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2528,dawn abandoned,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2529,snow overwhelms him,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2530,the embers scream and go out,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2531,and charcoal is the memory,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2532,so where is say that shine first,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2533,on the first gear,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2534,and where is he exactly what the voice was,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2535,on that sweet cooing,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2536,i know i know,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2537,but why do i see them more clearly immediately,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2538,in the spring morning,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2539,in our yard,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2540,the two cloves of apricot,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2542,nothing,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2543,like that,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2544,glad you laugh like silver,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2545,you laugh like a fountain,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2546,laughter flows in a clear groove,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2547,after green grasses,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2548,sings a funny song,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2549,tickling game,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2550,for the clamps,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2551,on the blades,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2552,the little finger a beggar,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2553,and next to it a bob,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2554,and next to it a grape,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2555,and next to it a hazelnut,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2556,and next to it a strawberry,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2557,a sparrow to bite him,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2558,duck to swallow,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2559,you are hiding the cunning thumb,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2560,full jump full cunning,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2561,he knows what a joy then,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2562,to peek out of a torn sock,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2563,like a mouse,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2564,i will wait for him,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2565,you laugh as fiercely as silver,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2566,you laugh like a fountain,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2567,eyes eyes on my child,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2568,i talk to you and i rejoice,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2569,and with myself i feel sorry,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2570,game simple to animal,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2571,where is the serenity of the lion,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2572,which is patterned by lattice shadows,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2573,but he has such a wide smile,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2574,a wise calm look,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2575,when he sees his children,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2576,with the tail where they play,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2577,dear son,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2578,you celebrate your great father,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2579,and me,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2580,when from some expression,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2581,a shadow will pass over your face,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2582,trembling that i think only mine,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2583,i am afraid,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2584,not for a moment,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2585,sometimes,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2586,in the same way as me,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2587,to survive,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2588,in front of the gate of the heart,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2589,someone stops,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2590,knock,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2591,asked,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2592,can a heart be a crumb of bread,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2593,to saturate someone,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2594,can that broken eaves,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2595,to protect someone,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2597,dear son,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2598,your father fights deaf battles,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2599,you are just his faithful soldier,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2600,only one,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2601,you follow his strength,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2602,if i fall into the daily struggle,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2603,you will need it with your strength,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2604,son just to straighten up,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2605,why child that sounds proud,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2606,for everything dark and tedious in the world,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2607,i have a father s smile,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2608,and with it a more restless spasm,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2609,and you have terrible faith,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2610,son come and hug us,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2611,do not be angry that i squeeze you so much,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2612,in the game every thing moisture,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2613,to hug laughter and sadness,1953,1953,3,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2615,the songs,1955,1955,ПЕСНИТЕ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2616,ignorant i thought,1955,1955,ПЕСНИТЕ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2617,so they,1955,1955,ПЕСНИТЕ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2618,occur by chance,1955,1955,ПЕСНИТЕ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2619,and now i look back,1955,1955,ПЕСНИТЕ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2620,i see,1955,1955,ПЕСНИТЕ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2621,so they oblige me,1955,1955,ПЕСНИТЕ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2623,embroidery tell me how to be born,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2624,simple and strict macedonian song,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2625,from this heart that leads with it,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2626,talk night in alarm rage,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2627,two strings of money from the heart dear,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2628,one is black and the other is red,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2629,one awakens eerie sorrows,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2630,the other longing and bright and eager,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2631,so with them i tie a uniform string,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2632,a song of longing and a song of torment,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2633,like me tying a linen shirt,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2634,white bridal sleeve,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2635,something fateful has been weaving for ever,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2636,from both threads two consonant words,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2637,one awakens a dazzling darkness,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2638,the other wakes up to a bloody dawn,1955,1955,1,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2640,embroidery raise the specified character,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2641,look at the sky in the morning golden,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2642,it spreads there and miraculously sprouts,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2643,your blue canvas embroidery,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2644,there is no evening west for you,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2645,you a trembling deer eye,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2646,two colors burn and bathe you there,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2647,two of your hinges red and black,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2648,are you not afraid of their strength,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2649,and the dearest memory that they will go out,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2650,why do you get lost you strict you wild,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2651,your days are over prokobi are voting,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2652,and he cherished a memory that shone in my soul,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2653,extinguishes them like colorless flowers,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2654,but you who catch the sound of a strange song,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2655,you told your destiny,1955,1955,2,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2656,knife,1955,1955,1. НОЖ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2657,a sharp knife for this heart everywhere,1955,1955,1. НОЖ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2658,and the knife is already stuck inside,1955,1955,1. НОЖ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2659,and i just have to laugh,1955,1955,1. НОЖ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2660,i will immediately remember how deep,1955,1955,1. НОЖ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
