,pesna,year_from,year_to,song_name,zbirka_name,podzbirka_name
88,knife a sharp knife for this heart everywhere and the knife is already stuck inside and i just have to laugh i will immediately remember how deep he pierced me with how many thin veins he ached in sharp chest pain and then i feel that i have been chosen all trouble and sorrow and all slavery oppression is ugly of a people to suffer to wear it silently and firmly and marked with a burning sign i need to remember the price to every feat that leads us forward the hypocrisy of every victory brothers know not just out of malice gossipy i suffer what i trample and secret keep my dark silence,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
89,peak here i climbed to the top sam nobody is following me here and what i whisper to him again the sad dream of his majesty,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
90,potter he brought them to market their pots pans and wagons lay them in a colorful circle on the ground and with its colors and flowers to look like a kindergarten before duovden or look like children from a big and happy family arranged as for painting the prints are invisible on them on the fingers of the old potter but when he takes them in his arms to hand them over to others he feels them traces of its touch part of its heat urge on his pulse and breath and the noise of his secret thought here is what sells out,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
91,determination you meant more to me than any other woman that s why i paid the least attention to you you were ready and you are ready to do everything for me therefore i do not ask you for anything you were always ready to sacrifice without asking for the price therefore i protect you you must be desperate why i do not love you and i do not know to whom i have devoted myself in conscience and with the most beautiful humanity if not you but you consider my devotion to be nothing,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
92,false prophets after the gospel the time of false prophets will come as if on my behalf will gather you in the squares they will make a noise to the heavens will swell in the chest do not trust them they think only of themselves what are they declaring that they save you rage kicked them inside to shake your souls those whitewashed graves do not become their slaves,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
93,rebellion i thought i was calm before all the earthly losses and that the end can be calmly awaited and now from a dream i wake up somewhere in the dark dawns some catchy pain and sadness from a dream startled me the sooner the miraculous disappeared and as an ordinary illusion before the eyes that faded so i raised my hands before you blind and cruel force when it completely covered me and threw me into nothingness so why does the dream now seem to argue with me was what was lost still holy before the lord the spirit surrenders awake and in a dream still struggles that s why so much sadness and that s why everything hurts,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
94,song it is not possible to lie you are really angry your own shame and sorrow hide it in a vague song and if you say then for desolate evening villages two trains in breath race how they met in the dark and if you say then for a bloody moonrise above a dark mountain peak for red beam in a strange tale is heard sorrow of a wounded soul it is not possible to lie you are really angry your own shame and sorrow hide it in a vague song,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
95,cinderella i was first imagined in the dreams of a village orphan chased by masthe the pushed cinderella my mother how far we are how close we are i was still breastfeeding in a shady field of elm of harvest under the shade of a bundle my mother how far we are how close we are i carry you like you carried me heavy and another crumb of our country air in the chest holding to hurt me my mother how far we are how close we are,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
96,grandfather kone then in the first bulgarian in the gurgling they banned your grandfather koneta in the city apcana for one of his angry words scolded goa mother of the administration that thing has happened what does a deserted housewife cost him he will go looking for him where he is enslaved i was released we talked about what we talked about on forgiveness wow poor soul take off your shoes danube he told me mine was seen these times are bad grave zinat take and at least the opinci not to go whirlpool brings and home let the children tear it apart and i was silent i was silent heart stooped compassionate forehead and i put the opinci in the bag and i tore slowly in the village,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
97,return a man returned to his hometown after a lot of time and trouble what he left once he did not find again he found nothing to hate and love and he walked the alleys alone that day hoping for lush revelry and he walked that day and as soon as it was dark he stood gloomy by the river current and a rapid wave sang down for something he does not chase after and man remembered in his soul sorrow he came to shout and tears to shed,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
98,a sleeping child by lake you sleep a little and the lake was imagined the lake prepares your destiny you sleep and that with insensitive slapping it enters your soul as in a bay with white pebbles in which each stone is seen you are sleeping but also its smallest collection like a thread leads to those loud waves that once born they will weep and they will take you sleep child the lake creates your soul and think about your future thrills,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
99,in the park wait for me to come back find a good place to sit the conversation is not important we can be silent it s still hot even though the sun is setting it s still light although darkness is approaching,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
100,the heart of borka taleski no one spoke with dark force yet in the voice for you who fell young and bitter as if it were an event as if he was not clairvoyant oclock your mortal forgive for partial indifference cold we who remember you and in whom at least a part in consciousness of your soul burns and it separates us we are already so overwhelmed and are we so small in petty worries let that word be with the trojans that moment when he aimed at borka s heart one rifle and that shout sharp and tearful though abruptly silenced when before the fall the hand is raised and the body is peeled that shout was a top proclamation from all our species which he sends destined and who understood him will always be asked in life with what to return he fell to stay in the purest measure for ever from nothing untouched anymore a vow and faith of a burning youth for spaces and peace with the abomination he will not,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
101,marble act sculpture teaches us that as a marble act it remains completely available to us the female body even after a cold marble it is unusual to cross with hand on thigh are we to blame because of that when we want at least part of the heat to hold on to the fingers or on the edge of the lips,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
102,on the ice harsh winter they froze so many trees shrubs shook the ice in dojran zokumi katmerestite cold sec res and what next they will murmur again sometime with reckless life juice new roots from the roots,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
103,kiss snake touch on the edge of my lips as if he had not touched it the angle of the mouth but a steel blade i wonder why there was no bloodshed from that incision in the heart,1941,1945,ПЕСНАТА ЗА ЗАТВОРНИЦАТА,ОД СТАРИОТ НОТЕС (1941‡1945),ОД СТАРИОТ НОТЕС (1941‡1945)
104,jitze many have craftsmen each according to his teaching one abadjii kazanji konduradzii others blacksmiths scavengers clothiers third goldsmiths carpenters carpenters clinkers pinchers woodcarvers and what you do not and what miracles but distinguish between dragons and elves only he completely baked the craft what giants can do and when a drummer remembers that there are poets in the world he asks them to get up scuddog apologists to defile his filth as with incense burners with choir songs brothers do not give up make jigsaws out of words sooner every good master has the right to be a dwarf even in wickedness when evil overtook them kajmakchalan with nidze,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
105,turtledove turtledove passionate throat talking turtledove black hug around his neck turtledove thirst for wing caressing turtledove sorry for my dear brother,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
106,three big women three large women swam in the lake like three smooth fish under clear water three big women take three paths with the flash of the hands in rhythmic motion with a sweet urge on the hips with the secret touch of the chest which causes the jump to water i follow their every swing with my right hand everyone refused with the left i follow the quiet rhythm of both whistles on both feet on both thighs under water and even though time has stopped i even see they are already far from me they are where i can not reach three large women turn their backs there to take a breath and die their gaze is now on the sky their powers tremble with the shivers of the lake under the sunshine like fish with coins even their laughter touches me shattered of grains how to keep the crucified invisible all the way network with understandable trembling i await their return,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
107,spring evening at ten oclock in the evening in an hour unusual all skopje roosters got married the panties dance the poles are getting stronger from the dark yards screams fly to the heavens bright hey they woke everything up the most important in the city by regulation by order where did such a miracle come from poor unmarried roosters ah now i understand they pee passionately in the heavenly courtyard distant miraculous a golden hen came out it all overflows walks proudly on blue silk cloths it feeds on golden grains in those heavenly places hey peanut hey peanut strengthen everywhere here male noise and noise the heavens are bright skopje roosters are unfortunate,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
108,elders we d love to see you now blood enemies whole life and would tacitly admit without thinking about the principles that however it was not that important what we slaughtered for with teeth and that we are dying both of them unconvinced and unconvinced exhausted and weak and yet with a sigh of relief we are still ready to drown even though our grip is too small,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
109,vengeance we chip for life we run away from death we try to deceive her somehow everyone goes do not think about tomorrow vyasa takes and only the dearest sometimes we want to punish them with that that we will disappear let them see what did we mean to them,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
110,father we have no help from you we know you are weak and miserable but talk talk talk father with the word given only to you he does not think we are simple and that we make ourselves important o father speak it is holy for us your words are sad there is a point in the world and sense to remember we are looking for her together with you you promised us nothing else be calm our love protects you from ridicule permanently we are happy with you father so be happy with us too,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
111,urna i folded my right palm and i squeeze hard firmly like its ashes to have gathered her in a handful,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
112,mourning seven sad women come to me in a dream in some order after only their shifts and like a heart serpent it bit me cold thought and completely clear everything was the case in the past century without defense from the hour that tore us apart and they come to tell me in a dream that they grieve me and that they grieve,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
113,awakening only the voices of children from the street sound hopeful and springy nothing has changed i m asleep again and now i wake up slowly with the same weight under the spoon,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
115,i clung to the lives of old people for that life is all felt and substantive and weak like a well of cutting like a gust of wind like a breaking thread like a lighted candle you can blow and she would burn herself in a moment life is contained then with all the wealth but also immaturity not to have such care that can save him to make sense only aimless sympathy,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
116,sky we are approaching him to reason that he is here in front of us within reach that we already have it under the eyelids with all the unconscious dressings and creases with white somewhere clouds and by working on the mountains but it rose even higher the domes of our temples are small to hug him in their arms insignificant to their idea which threw a net into the air ocean and collected from him as much as a handful could gather the altars on the mountain heights are low the minarets of the sultan s mosques are also low to bring our words closer to him therefore let the silent prayers be silenced down in the heart doomed to be constantly in front of him like in front of a mirror without reflecting our face its changes we turn them into signs of our destiny the silence is terrible and we hear a message we are forced before his majesty to attach importance even to ourselves and in fact as on st george s day swings we surrender to its invisible waves to rock us and carry us unknown where,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
117,dojran elegy pregnancy throat gouges weave voice in the sky their speech is short our life is short persistent thought and painful things in the mind and rie our roads are cursed that we are leaving and like dust on the road and like pus on scars only sin and fear they left traces on us decomposition what is left of us in the familiar area where a man walked where did he imagine sitting traces where he touched wash them raindrops and young grass grows through his footsteps every close character and the most beloved even stumbles and gets lost in blurred contours nav i feel that he is following me an ancient rhythm although i m not going anywhere nor can i wander in me he is conceived fold fold after row the rates are the same only the sound is sad on the unfulfilled hope that act reminded me the memory comes back again only dimmed illuminates twilight the twilight persists any brighter color he finishes a picture according to your own idea a confident hand moves her soft brush in the sky dark tones are layered shines light shines gradually so before dark she will completely subside as under folded eyelids everything that was seen goes out maglina in a vague vortex thoughts circulate without peace and a dark ball in his chest from excitement it gathers that made sense what was the urge in the world in undivided mass everything melted again and in the beginning i think nebula i m back i do not know how i am here who when why sent me lake then through your waters the beads i picked up to the one who will be waiting for me somewhere to give them away it has been a long time everywhere in the world i am akal where are they now most i loved them i do not blame others so my memory defends them what was judged i do not pass it on to them fishermen now i just imagine on oars fishing splash they have already seen the eyes forehead was lowered for a new youth now the chunche of freshness dews we are old and sick our hair is white in the shade under the calm thuja staring somewhere blindly i talk to sparrows i hear a whisper from the wind death i was anxious here with the active word of a prophet and now i have to be silent the word becomes worthless the word is displaced at a reasonable time bold hope strengthens us in the fertile seed oh how many poor people are silent in front of them the glow is extinguished a few readymade phrases they will come in handy for the end song it has been growing here for centuries the ancient rhodope flute bloodthirsty tadpoles gave meaning to life my song now distant tones required the word has been updated a bit grief same old it is silent in it forever a flock of inherited sounds they mean a lot to us not our grandchildren forgiveness goodbye goodbye again dojran a new separation has taken place only the oldfashioned greeting it sounds kind of stupid the songs heard by all all reconnaissance places youth is long gone shame flowed with honor persistent thought and painful things in the mind and rie our roads are cursed that we are leaving,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
118,song where are the days when a song hid me so many times they will not return but the song will return i am not a gray dusty soul what is silk and what lasts i want love to carry me in the heart a song to be in a heart song to be like a flame to burn me with a terrible word between two she should talk to me,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
119,storm how suddenly the storm is coming it is getting dark in the field the wind is blowing we are lurking now the first lightning bolt will light up it will ignite strong anger in us thunder tones rough torn and as eager as our souls that we are drowning in blood and will you be able to hear a quiet song like a flower on a chest a dream because you will see a funny girl how the human in you cries will you be able to,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
120,farewell from paris i crossed the rough skin on the wall with my palm and i said goodbye die slowly i touched the park fence with my hand and i said goodbye die slowly i stroked my curly hair as if by accident of the boxwood and i said goodbye die slowly i looked up at the sky blindingly blue and i said goodbye go slowly i will preserve your memory,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
121,river up the river the water is flowing but how strong is my strength muscle as it listens to me i m going down the river now how calm she is how gentle she is and how filthy is my soul,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
122,hope each of them is tormented by some trouble of its own how to touch then with a sincere hand what else do you hope for among these people each of them will find a real motive for contempt you get close to them and they turn against you what else do you hope for among these people i have some hope only in my happiness who knows what a torn bag can hold and the nap of those people gives me a glimmer of hope,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
123,she approached me and could be even closer she s not even afraid to crawl it is a body that demands unrestrained caress,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
124,immortalization as soon as they could think that and even if they tell me i do not know what free breathing is from breasts wide wide the whole world to embrace no a man is born be a slave well be born a slave and be a slave kocho racine brother,1945,1945,1,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
125,life according to octoichot what was your life like a dream from an illusion to share and every earthling melts with the earth and let the whole world become ours once we will move to the grave again the grave and kings and princes hopeless matches them,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
126,at ten in the morning i was sitting stretched out on a lit mat elbow to left rock you smoke with your right cigarette from the brazier i was looking west woe unto thee chorazin you think who knows what is still waiting for you then i said to myself well saint george well saint demetrius were not souls and what they saw and what they plucked and they gave their lives for ristosa then he introduced himself to me poss almost thirty years old warrior in green clothes why did you kill isaiah asked so and so sir do nt worry isaiah they have god above us you will leave moki to leave but there was a kurtul for you that s how you know i gathered my soul i took a breath i quit smoking well how did he get here through so many guards mister no one can see me i got on a horse from lazoropole down through vrteshka now i need to go back quickquick she has not yet seen your danube they do not have me on the icon and he is gone that came to my mind where st george was golden,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
127,new year o my ancestors i mention you and i honor you let your souls calm down under thresholds and slabs that left my family let the underground weeping subside oh you grandchildren i bless you and i greet you with a word of good news good luck everywhere arched gaze and firm from taste the delicacy of life o my ancestors oh my grandchildren let him proclaim this hour that i am crucified among you dedication on koce solunski for his seventieth birthday march oh my peer you suffer the same trouble and your spirit clings to you like this,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
128,garden i take out the garden the ground is baked although in september the guide comes first to the root of the roses i do not know if that root has time to encourage them proud flowers doomed to wither i do not know if they so separated in the air and sky can hear it the hopeful whisper of the guide which i give to the root the whole future of a preperceived beauty depends on that simple thing of mine,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
129,embroidery tell me how to be born simple and strict macedonian song from this heart that leads with it talk night in alarm rage two strings of money from the heart dear one is black and the other is red one awakens eerie sorrows the other longing and bright and eager so with them i tie a uniform string a song of longing and a song of torment like me tying a linen shirt white bridal sleeve something fateful has been weaving for ever from both threads two consonant words one awakens a dazzling darkness the other wakes up to a bloody dawn,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
130,rose rouge with leaves as soft lips you bloom on a meadow i follow you i follow you secretly my little girl and i only see and i only see you rouge i love that ruddy sound what i have in you to hear rose i want and i will come tonight i will come tonight to hide and hug you,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
131,death song dedicated to n вапцаров to take you outside in a stressful dark darkness dosh tour reinforced outside and something woods outside in a stressful real darkness to pass peacefully alone before a bloody evil if you remember anything forget it immediately every scream dies inaudible in the dark and your mortal cry unheard of died,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
132,touch oh how much it meant to us one kiss when we were boys like butterflies touching wing by wing in flight we could live for days and to make life acceptable to us from that touch left or right of yourself we felt it for days the ferocious presence of it whose lips we have touched and we could think yet sensibly to kiss her miraculous hand something very similar is happening in old age now we understand that he baked the most unrealized touch,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
133,teachers my teachers i thank you for everything without you i would be nothing but there is fear in me that i surpass you and that i can not do that to pay your respects as much as i owe you were connected to goals and successes which are quite certainly achieved i was watching from a great height incapable of earthly life,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
134,authority it s time to dump her and move on the end is near and modesty was enough my weakness provides me with a strong word i can despise many just to love it s time to dump her and move on to announce that i am wearing important message,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
135,gjorgji boжikov she had a mother you are the son of gjorgji bozhikov what a pose what a blond beard what a vardar from the voice he was still alive with him and goce delchev and now that goce is dying again bloody in the village of banica dies his from joro boldly conceived character there is no one left to sing anymore with such force and softness dark is a cloud to be read like an eagle clicking,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
136,pear look the pear despises see despises the pear and a little more she will rot will rot like the soul the fruit was tied first then the fruit ripens the crooked and the worm fell the rain did something the drought did something and here is the yellow stubble and the fruit scattered and ants in the space of the soul,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
137,majakovski he happened to be left completely alone defeat the sudden consciousness for infinite distance even to the nearest soul as if he were a child who first sensed that his mother has other worries so carried away understood in that void that there is no salvation for him and that the bit has already been torn the love boat,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
138,prayer save me o god from the sick which are punishable they are not to blame their malice is moderately judged they themselves are hardly alive they think they are called to lead like moses and the other prophets and they can not free themselves and they carry small vices with them lord give me as little as i can to sting their eyes as soon as they catch left i go right,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
139,drought my eyes are like withered wells in drought in a rocky area fried neglected like the earth that burns for a drop of rain in summer so the soul burns for tears and both eyes can never squeeze it it s a demonstration you know no the plants burn without water and the world is starving nor is there much weeping for those who went vomiting,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
140,the dead the dead are not absent they are inhabited in our dream they are more comfortable in that area than us at night when we are alone helpless they come on their own you do not know is it better when they give you a word or when they are silent still they point to your fault what you have to pay you are bound on all sides both in waking and in sleep and in memory woe to you man that you can not save yourself nor from those who left through,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
141,point does not give leftright accurate fixation concentration no explanation a significant break shortness of breath rifle shot fever,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
142,on old moscow street calm i pass and i pass opaque two gray rows of tired houses and in the sky a dark golden dome primitive back city noise evening network rubs that silence is weird here time goes back and it seems to me this is not now and this happens a century ago and that i will meet you here for a miraculously new friendship i would know you right away i think after your opul dark after the walk fast and the light coat after the character is dry and tortured i would know you and i would stop you as a country old and good but you are dead a long time ago darkened in the darkness of the grave,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
143,age each age has its own basic task children most seriously and most meaningfully meet the game young people plow the deepest and most enthusiastically and sow healthy seeds matures remember the inexhaustible balance the old reveal that love is not bound only for flesh juices what children do can not overcome the old,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
144,on my cane i m slowly getting along with you sometimes it seems to me that you you remain my only recovery in the rest of my life at least the most faithful therefore and i have to convey to you part of love,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
145,cistern well my old folks is not afraid of cistern made by marko krale under mark s towers and what blocked the water with i do not know how many bags with bug and forged with a bruise as big as one yard he blocked the water and curtailed it the prilep field should not become like lake ohrid м cepenkov i clogged the cistern with a bug with rags with sand with gravel with stones with rocks that i piled up in the den to crepe it was the last hour my dream faded in no time i went to hear the water approaching as it roars jerks and strengthens under the ground get angry with someone and you do not understand the word is about to come out like a sura bear from a cave to chase hunting at night i knew patient she waits for her hour she will wait for the mother to put the child to sleep and the whine to stop rocking the element in the turn she will wait for the plowmen to dine to save the announcements to pour opinci with chaff she will wait for the last embers to go out under the ashes the last bell in the herds to be silent and the dogs to hide and the elderly who suffer from insomnia and cough to silence to be deaf and calm and dark when it roars the sternum she is just waiting for her hour everyone sleeps and only i awake on a pregnant night as a thief in the wilderness i am waiting full of its underground noise all waving when he is about to be silent for then he sews the worst and remembers i want to shout to wave my hands to wake up and then i decided i clogged the cistern with a bug with rags with sand with gravel with stones with rocks that i piled up in the den to crepe how i rejoiced that i was strangling her to death that her voice is getting weaker and weaker from the underground as if linden and begging for mercy i became more and more violent torn by rage i scratched with my fingernails and i waved and whipped and i pounded and i piled up a heap i was in a hurry not to warm up and when i stopped breathless and sweaty and i passed with a muddy hand on my forehead when i straightened up quite simply and i breathed air and silence with all my soul ich someone under the ground far away giggling as if covering his mouth with his palm i was exhausted and here it is again night and again no age everyone is sleeping and i have lost sleep the sternum roars in my ears like never before as if everything overflowed in me here in the chest and on the veins the dark groundwater approaches me without rest how can i create the stern and i have to say her word i hear she grows she is just waiting for her hour to be deaf and calm and dark when it roars will be removed will go to cover to pass to withdraw to calm down in width,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
146,catering of the area the car goes down through vlainica the shores to the right i will stroke them easily with the right hand the shores left should be slightly bent to stroke them with the left and they do now we move nicely embraced as ever we the friends of the old prilep promenade,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
147,shadow this light shadow across the road which fell unconsciously still transparent means already a real judgment over the day although no one even thinks about it it falls through the soul without any weight only with an insensitive shade of cold but that means signing a verdict over the day twilight follows her so dark,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
148,my song and she like a nurse often lately it was stated over my sick bed i listened to her a she was telling me how difficult it is for her in the world and somehow from those words of hers of the soul it made it easier for me,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
149,the fountains from those fountains with mercy in the voice with granite or marble troughs not a single passenger found salvation to break free from thirst and fatigue and he would be reborn he would sit in the cold to wait for the heat to subside with bread to deceive hunger and something peppereggplant to be late and here under that acacia or pear one thought will teach the mind for that fountain that there is a soul and finally he brought home the road but often even in a dream he will hear it under the marble of that fountain the noise,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
150,foundation oh you dear o you dear ones you are too important to us in life our soul rests on you and we straighten up as much as we can prostum you are not even a cornerstone a lomni,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
151,stars i think you once said something to me but i do not think anymore what and how and to remember in vain now gray silk hid the memory i just think it was midnight in raec scribbled cars on the road and crickets stars uniform crickets in a voice that prays for the silent hurts oh starry sky i thought it was mine the word as a secret that resounds in me but to remember in vain now why does the sound of deaf strings bother me i only remember the tikvesh speech on footpaths walking next to creaking cars just that quiet pushing in raec and a voice praying for distant pain,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
152,jealousy only in a dream do you find justification because in reality we are no longer worthy of you jealous,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
153,i m on pletvar again here is zlatovrv he rose in the blue up in the sky and forever as if to greet me with a blessing hello zlatovrv eternal watcher over cradles weddings and burials here in my area,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
154,burial song goodbye old woman you s me all my life a child knew me sadly now eyelid eyelid a stretcher goes through our village i will not come i did not shed a tear i am not sorry day by day the days hid us and once of you a child smirked a little bud i heard the first story about the buds goodbye rest in a harsh land you will not be startled at night by sorrow you will neither hear nor see bloody wound of son s strength,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
155,easter egg red for health red for joy red for luck red white healthy alive red and white on the right ring red white on the left to squeak from that smooth jump our male child and for us less weight hope and memory of freshness here,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
156,the dream do not try to look at me i have my own flow hard to understand me i am like an underground river under the white limestone of the days my source is distant childhood night,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
157,many have settled so far to climb your slope rate by rate with creeping horror over the ruined ruins i looked at you with admiration from a far it is too late for a feat now,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
158,beauty for a moment only all minor flaws to the smallest wrinkles and freckles on the skin signs of aging i noticed them and i realized it was wonderful that woman which disguises itself as a girl when he thinks of something of his own,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
159,message dying even lasting is still life love is not dead even you still love at least someone else due to the strain of ticks even the alien fruit in your womb will be more my child,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
160,conscience how much can a cat to suck a bone from a dig leave it in the sun to dry to the whiteness of chalk which creaks under the teeth and that sun burns right at the top you are completely naked nowhere shadow you raise your hands above your head in vain suck and burn conscience,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
161,on edge something is not right for us how to pray oh and how to take us something for salvation to be gone and how to turn it off which should save us is there a cure behind the ungrateful rhyme,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
162,touch after so long fear me that we are completely empty oh that fullness of our souls which would sound metal like a gong at the slightest touch,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
163,at dawn it has developed live sparrows are chirping under your window through that little noise it penetrates soft as a nut the voice of a dove jagori nodded disapprovingly and excitedly in fact you have always been among the birds and that rarely touches your consciousness you slept last night you are waking up now,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
