,pesna,year_from,year_to,song_name,zbirka_name,podzbirka_name
129,embroidery tell born simple strict macedonian song heart leads talk night alarm rage two strings money heart dear one black red one awakens eerie sorrows longing bright eager tie uniform string song longing song torment like tying linen shirt white bridal sleeve something fateful weaving ever threads two consonant words one awakens dazzling darkness wakes bloody dawn,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
130,rose rouge leaves soft lips bloom meadow follow follow secretly little girl see see rouge love ruddy sound hear rose want come tonight come tonight hide hug,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
131,death song dedicated n вапцаров take outside stressful dark darkness dosh tour reinforced outside something woods outside stressful real darkness pass peacefully alone bloody evil remember anything forget immediately every scream dies inaudible dark mortal cry unheard died,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
132,touch oh much meant us one kiss boys like butterflies touching wing wing flight could live days make life acceptable us touch left right felt days ferocious presence whose lips touched could think yet sensibly kiss miraculous hand something similar happening old age understand baked unrealized touch,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
133,teachers teachers thank everything without would nothing fear surpass pay respects much owe connected goals successes quite certainly achieved watching great height incapable earthly life,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
134,authority time dump move end near modesty enough weakness provides strong word despise many love time dump move announce wearing important message,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
135,gjorgji boжikov mother son gjorgji bozhikov pose blond beard vardar voice still alive goce delchev goce dying bloody village banica dies joro boldly conceived character one left sing anymore force softness dark cloud read like eagle clicking,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
136,pear look pear despises see despises pear little rot rot like soul fruit tied first fruit ripens crooked worm fell rain something drought something yellow stubble fruit scattered ants space soul,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
137,majakovski happened left completely alone defeat sudden consciousness infinite distance even nearest soul child first sensed mother worries carried away understood void salvation bit already torn love boat,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
138,prayer save god sick punishable blame malice moderately judged hardly alive think called lead like moses prophets free carry small vices lord give little sting eyes soon catch left go right,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
139,drought eyes like withered wells drought rocky area fried neglected like earth burns drop rain summer soul burns tears eyes never squeeze demonstration know plants burn without water world starving much weeping went vomiting,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
140,dead dead absent inhabited dream comfortable area us night alone helpless come know better give word silent still point fault pay bound sides waking sleep memory woe man save left,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
141,point give leftright accurate fixation concentration explanation significant break shortness breath rifle shot fever,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
142,old moscow street calm pass pass opaque two gray rows tired houses sky dark golden dome primitive back city noise evening network rubs silence weird time goes back seems happens century ago meet miraculously new friendship would know right away think opul dark walk fast light coat character dry tortured would know would stop country old good dead long time ago darkened darkness grave,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
143,age age basic task children seriously meaningfully meet game young people plow deepest enthusiastically sow healthy seeds matures remember inexhaustible balance old reveal love bound flesh juices children overcome old,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
144,cane slowly getting along sometimes seems remain recovery rest life least faithful therefore convey part love,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
145,cistern well old folks afraid cistern made marko krale mark towers blocked water know many bags bug forged bruise big one yard blocked water curtailed prilep field become like lake ohrid м cepenkov clogged cistern bug rags sand gravel stones rocks piled den crepe last hour dream faded time went hear water approaching roars jerks strengthens ground get angry someone understand word come like sura bear cave chase hunting night knew patient waits hour wait mother put child sleep whine stop rocking element turn wait plowmen dine save announcements pour opinci chaff wait last embers go ashes last bell herds silent dogs hide elderly suffer insomnia cough silence deaf calm dark roars sternum waiting hour everyone sleeps awake pregnant night thief wilderness waiting full underground noise waving silent sews worst remembers want shout wave hands wake decided clogged cistern bug rags sand gravel stones rocks piled den crepe rejoiced strangling death voice getting weaker weaker underground linden begging mercy became violent torn rage scratched fingernails waved whipped pounded piled heap hurry warm stopped breathless sweaty passed muddy hand forehead straightened quite simply breathed air silence soul ich someone ground far away giggling covering mouth palm exhausted night age everyone sleeping lost sleep sternum roars ears like never everything overflowed chest veins dark groundwater approaches without rest create stern say word hear grows waiting hour deaf calm dark roars removed go cover pass withdraw calm width,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
146,catering area car goes vlainica shores right stroke easily right hand shores left slightly bent stroke left move nicely embraced ever friends old prilep promenade,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
147,shadow light shadow across road fell unconsciously still transparent means already real judgment day although one even thinks falls soul without weight insensitive shade cold means signing verdict day twilight follows dark,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
148,song like nurse often lately stated sick bed listened telling difficult world somehow words soul made easier,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
149,fountains fountains mercy voice granite marble troughs single passenger found salvation break free thirst fatigue would reborn would sit cold wait heat subside bread deceive hunger something peppereggplant late acacia pear one thought teach mind fountain soul finally brought home road often even dream hear marble fountain noise,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
150,foundation oh dear dear ones important us life soul rests straighten much prostum even cornerstone lomni,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
151,stars think said something think anymore remember vain gray silk hid memory think midnight raec scribbled cars road crickets stars uniform crickets voice prays silent hurts oh starry sky thought mine word secret resounds remember vain sound deaf strings bother remember tikvesh speech footpaths walking next creaking cars quiet pushing raec voice praying distant pain,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
152,jealousy dream find justification reality longer worthy jealous,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
153,pletvar zlatovrv rose blue sky forever greet blessing hello zlatovrv eternal watcher cradles weddings burials area,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
154,burial song goodbye old woman life child knew sadly eyelid eyelid stretcher goes village come shed tear sorry day day days hid us child smirked little bud heard first story buds goodbye rest harsh land startled night sorrow neither hear see bloody wound son strength,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
155,easter egg red health red joy red luck red white healthy alive red white right ring red white left squeak smooth jump male child us less weight hope memory freshness,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
156,dream try look flow hard understand like underground river white limestone days source distant childhood night,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
157,many settled far climb slope rate rate creeping horror ruined ruins looked admiration far late feat,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
158,beauty moment minor flaws smallest wrinkles freckles skin signs aging noticed realized wonderful woman disguises girl thinks something,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
159,message dying even lasting still life love dead even still love least someone else due strain ticks even alien fruit womb child,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
160,conscience much cat suck bone dig leave sun dry whiteness chalk creaks teeth sun burns right top completely naked nowhere shadow raise hands head vain suck burn conscience,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
161,edge something right us pray oh take us something salvation gone turn save us cure behind ungrateful rhyme,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
162,touch long fear completely empty oh fullness souls would sound metal like gong slightest touch,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
163,dawn developed live sparrows chirping window little noise penetrates soft nut voice dove jagori nodded disapprovingly excitedly fact always among birds rarely touches consciousness slept last night waking,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
164,duch blessing dismissed birino birino small village krushevo mountain houses behind walls plitar heavy sun summer morning living soul dog bark even chicken pick grain duke blaжеe blaze birincheto sat middle crossroads raised head twisted mustache puffed breasts glanced rifle small rifle rifle maliherata slapped lap move framing coste painter photographer book ilinden ever read epilogue village birino frame remained desolate staff blazevo,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
165,mucos old age come man duma mind memory child father beech forest climbed mukos first time summer steep valley little dawn mist forms low hazel hill already burning light sky clear sun shines mountain revealed child village calls everything encounter first time finally freshness gush memory comes life behold dear lost character,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
166,arno old fisherman sit shore evening wine front smoldering word word flow word way moisture lake prop wave engraved forehead heavy opal experience even earlier corner fishing boy measures oars fishing song reads soul thirsts solar heat saw young position beats life hope strength,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
167,stip two hills gray views tight cold smile noon dryness walls argue old houses downstairs crumble tell beautiful love lived,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
168,wild boar wild boar sniffed meat boar never wish touch everything became wind offer dream hugged dream disgusted announced pig sniffed,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
169,pass misled whirlpool days women loved time way meet see silhouette horizon quiet traveler leaving soon cross pass lose irretrievably somehow nice afar opposite sunset knows become mature dust fell hair powder crunches dry gums descends slowly dark valley gaze follow,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
170,conversation imagine talking justification explanation come right words true warm sincere end maybe would tell dialogue spite everything pulled rainbow life fit unique whole everything made sense miracle created maybe minority maybe one invent way invented yet despite great boom gesture word end conclude better come conversation,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
171,dry tree seems forests among trees bark wind blows grow stronger root needs great wisdom realize case illusions bother,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
172,portrait eyebrows eaves subsoil darkness dream dream laughter eyebrows borders fall abyss road underground places dark tornado spindle consciousness descends,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
173,bridge ready handsome bodybuilder wakes early morning stretches arch arch morning strange guest comes modern space hill sun one sun naked river everything cold fresh bottom dives swims slaps bridge casts shadow net fan wants water bursting dew near laughter made clear pearl rainbow flashes river secretly rails distant trembling carried inaudible quiet medicine stine endure restless bridge trembling creeps crawl premiere waiting suddenly joyful shout tore silence behind steep hill ripped machine lightning look bridge metna took breath fitted bury заржа summer crashed breaks rails stormy cuts curves tense chest width grab compacts body fly wave divorce mane front bridge spreads arms scream chest thrown lights breath caresses bends tightens iron cage deaf stormy moment already ahead width yuri yuri winning shout go ahead go ahead end flight country going crazy clear field shoots distant view,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
174,like dragon mare cave life full drink want sip want eat slash swallow neither took gave everything mare full today tomorrow yesterday neither debtor lender equal extent,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
175,two prison whispering prison well baby cute cute come hug say kidding god let hear laughs loud like real threat hands flies flies prison nt take bring childish eyes look childish heart remember beating meaningful since hey since seen child quickly say tell want know everything know first time tell sorry prison gone one hearts wants us go prison different thought often escapes days yard sat laughs games everything hope arranged lives left hand four years ever since lot lot happened barely recognized prison know sad prison like tears screams say child married know new hosts everything affected times mainly harmony much collect getting ready house need break right sweeter arrange everything house demanding see rarely go cinema patisserie shop man leads someday take child walk park sometimes stay go walk prison referral promenade another promenade seven prison go like row row yes century somehow deaf surprised prison heard first time mean turn tails skillfully laugh something wrong prison darling see glad people cobwebs chest empty remembered feel stiff icy tell brother daughterinlaw came crouches ashamed yellowed trampled toes barely whisper eyes burn heart word tell lazarus alive lie say prison dead blunt known long time killed horribly exaggerate cry shall go last love even guard enough prison going say let throw come crazy grieve go crying poor,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
176,message fast small winged shadows sand even look overshadowed flash know left right vertex swallows fly record vague message life time,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
177,grasshopper grass inhabitant dry herb whisper pulls jump soft bell pool always open jump like sharp arrow small sun arc strain knees night covers view silk cocoons sciatic zuni hundred strings crickets whistle,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
178,coal close eyes already growing underground hairless black caring old men straighten foreheads severe wrinkles get face squeeze lashes harder black piles rocks already outgrown suits crunches already underground mine black lump whispering burn,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
179,orde brutally broke another child like tree grafted soul filled whirlpool fear reflect life peculiar grew crooked crooked included walk stumble laughter without restful sleep without hope friendship one would want hear confession cry hoarse ugly voice roots deep endured much clung hour like shadow funny bird cold winter deep water seen torn apart bursting cold soothed body assures born something unusual whirlpool one ribbed shadow remains consciousness,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
180,falcon right heavens born falls obliquely gray lightning rises obliquely like fast arrow guessed one time sting bird flight body everything completely everything quiet nothing deprived rolled eyes winged falcon gray falcon sky cherry,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
181,poem evening september attic tall house busy sofia street apartment poet kole nedelkovski sits table flipping collection miladinovci carried away thought racin walking around room currently stopped front open window lights city way distance like kind low sky feels like pleasant breath nearby garden roofs soft noise calms closes loneliness reaches kole gaze stops reads loudly gesture towards racina repeats verses son goes lake pour pearl water pearl water see living water mournful heart lips would drink white handful girl pouring lest know well sun white dove caressing go boy lake look blue long another quiet spread distance complete calm thought follows calm melts something wide fresh lavish soul know intimate touch homeland racin lasts moment ah distant sight another noise hear noise blood always us noise red stormy lakes behind edge always sun rises sets homeland noise question forever life people love hate easy answer word beautifully worded relevant relevant everywhere heavy countless times one give homeland see thought peer grow mortal thirsty eternity eternal look heart glow night vortex word already act quite unstoppable excitement songs bury frog lukewarm souls leave cobweb envelop hesitant hearts sun love sunrise seek freedom choose ah like wind pass breath may rye waving surrender grasses handed leaves plains ridges mountains beyond handed lakes sweet chill end strength whole country homeland calm lake calm fate lives hard fidelity requires forward sends us fallen crumbs find meaning already victim proceed cole said faithful difficult days peer beautiful engaged love sounds everything hide secret belong hour judged love would stand death pupil would look uncertainty one prepared seems getting ready weird feeling resolved weakness know everything thought demands sadness parting bitter enjoyment want see swallow nest mother feeds naked chickens full singing heart looks like remember cost front wind deaf sad sigh first night empty abandoned inhabitants want walk ripe wheat dawn beginning harvest one end harvesters already rolled sleeves sickle shines first sun fields still full secrets full whisper spike flowers quail excited eggs teach well evening mourning stubble want smile girl met chance caught passing knows alive stack thoughts love complaint unique immediately first last greeting song moved much lake boy came vividly clear water handful girls poetry pure water drink thirsty heart man drunk thirsty heart sun country dew dew ah water moment gathered everything light freshness beauty one palm dies beauty racin tell think close us premonition thirst long living electricity estuary exist end flow sand white pebbles sinking grass laughing playful playful although lukewarm tranquility awaits flows heart heart much hearts make people ah think width trough flows countless waterfalls close hearts ancients hearts children knee reconstruction ah think infinity flow sweet whisper sweet splash dressings sun moon night stories noise frightens distance rainbow drunkenness boil foams human breasts crave current poetry know old tale two hills beaten share breath rot force force collapse sharp teeth slaughtered teeth fire burst forth scribble among middle bow well living water pain subsides wound heals drink dying hero found cheat strength mountains withstand heat congestion living water bring calm light day starts behold seems embarked struggle draw living water two rolling hills infuse people hearts living water poetry rebellion today rise sacrifice small suffering people shout word immediately becomes deed oh need strong spirit children small repressed tribe storm world homeland makes sense give first free form poetry creators first hearts spring us strength ancient hero know debt small remember scary suspicions strange forgive us come life soul gone kole approached conversation going two facing facing night frame window give hand shut enough sweet weird hour soul soul overflowing like waves lake farther farther complete calm like canopies stop pouring two twins fell asleep know debt hope act sacrifice ah beautiful unexpected life games nothing shiver grass ant walking like excited happy parting enough power faith faithfulness us give heart measure pity go thirsty truth hearts knocks rushing towards however time coming know black fiery restlessness lost cried screams winter night opaque see book word come tonight remember poet died damp dungeon alone eyes mortal light unique see ohrid see struga tune sent hopeless sounded desolate song seemed exhale dies heart torn without trace man nobody anything one life know yet many times exhale poured souls close man us feel us tonight alive turns abruptly going window gaze gentle inviting quiet smile happy though afflicted lips still sees give sleeve ah sweet longawaited handshake shakes passes palms eyes glowing turns racina ghost someone mention us like really hug dear friend hugs live cheerful experience joy hour least hug forgiveness,1945,1945,2,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
182,fright light snakes ice streets snow roofs envelops icicles mean us caps say yet fog bites womb lungs frozen binds us chains like slaves winter rains siege,1945,1945,3,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
183,rest autumn calm enlightened set one wants walk somewhere far away nice already bother go everything lures excitement places alone nice already bother calmness wise passion stupid sit park bench nice already bother sit long time cigarette hand wait coming night like nice tire already,1945,1945,3,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
184,reader happened may lord give weak eyes sea species yes read completely iconostasis st spas yes read completely iconostasis jovan bigorski yes read completely iconostasis lesnovo works petre garka filipovic makaria frckovski leaving welcome another reader never,1945,1945,3,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
185,baby threaten knives weave loom white ball filled milk inflate hoops bag learned laugh know risk taking life,1945,1945,3,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
186,young cedar young cedar already firm spine growth boy stopped meadow rain green sakma shoulder young cedar like young beast already stretches upright tree rock sharp nails show flexibility muscles looking confident believes life pleasure many winds already young cedar displayed strength never broke rose upwards turned towards high sky young cedar aware force personality everything turns miraculous martyrdom even cut ax know bow magnificently land fed even burn know burn like torch opposite sky watered young cedar feels important fateful life e sprout,1945,1945,3,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
187,longing looking like hands swimming lake dark like oars clapping night water hug hugging us dark passing generation generation,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
188,shar mountain carry next life well view snowy ljubotenski visu afraid perhaps unreasonably one remember anymore throughout eternity sharply white beauty like sunny sunday month st nicholas,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
189,letter whole life best friend childhood soon mention think games one us days white day even come children divide us away idea letters often think one thing like sound midnight song first chatted unknown fire burned close strange word sounded new always love dear friend meet work make world better place dude knew fight die would remember word force wild clear often fell strong heart found strength meet sun sank dark think oh terrible rang word letter break strong curse fight buddy make world beautiful dead live fondly memory even today faithful friend,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
190,beginning day calm afraid strengthen faith today pass like yesterday,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
191,epilogue night event described hoping make way seeing could help throws window sixth floor attic given alive arms enemy obtain another detail table everything next day book open place koleta wounded hands covered blood sides last handshake,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
192,tree fallen leaves called still frightened uncertainty fall trembling tree come die escape winds ground silence let charred skeleton remain naked break black hands space let body trough autumn rainwater go around densely able cross circle yellowgold memories,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
193,ancient tragedy cold shadow stage alone front two dumb idols hate change much came die,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
194,life rumble waterfalls somewhere front us noise getting louder flows lives flowing takes new landscapes predicted end carry way estuary calming nameless expanse,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
195,city ancient oh build archeology miserable without layers soul chests layer along borders youth maturity old age thought getting closer look amazed infinitely far away suddenly rejected well many others thinking parent frustrated greeted tumultuous day although may underline cold distance went eyes wide open follow blindly nobody waiting old places well come passed always late even arrive corners restaurants alien alien eaves sudden rain far away sobriety sad determination endure matter solid fact something ordinary understandable calm passing even one visit death cancel memorized days nights according rough laws whole life lost hmeren build,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
196,tale old master masters hear story son hear young sons empty soul mourns chest tears understand left orphan cradle still young falcon alone sighed gathered see know one arms child grew caring strict father mother prayed aloud save disease god think fondly memory first gear word ôd slept next pain memory hero slept smiled sweetly sleep dark night desolate persecuted father lay torn without drop power hot drill went deep mind rolling hard bed hard heard ears horrible noise loved death world given trouble suffering crust bread hungry child roof torn fire blinded christmas sad nap misery floor wet look remember joy never argotic life like angry snake crush strength drink often strange son sweet dream quiet smile smiles played childhood dreams glad strength small breath caresses burns fervor weird sorry core tears flow nonstop son grown become tall flame flashed eyes manhood darkened forehead youth wound hard thought descended path went struggle torments enemy prison without sin struggled vain understand falcon slave call came us become people bloody battle forest first shift son also got three angry winters three leafy summers rifle hands went agony world walked rose board company death famine gray falcon flies smoke flames without light wings live ostriches bullet whistled wicked curse reached flight young third year passed already enemy fleeing misery bridge promised death fell dead near hometown fell dead filthy hand shed red blood rear gaze faded like clear star behind dark tip waited last night hear step knock son porch night deaf soft echo stalled road dumb found day bridge dismembered falcons fellow death hair strangely smooth caressed long time palm hard burial passed city people walking choir singing let celebrated hero died people sublime pine something caught picked city tense another world changed world tear first time pain revealed miracle hero longed every fighter knows dies every man keeps secret deep heart beautiful gift instead fire shine bright often smolders raging ember freedom much struggled means understood strange word buried dark grave people stood choir sang said son goodbye let earth cold raise eternal memory bridge youth fell masters children hear father oath curse young men see son hardness shines eyes bend everyone needs built bridge hard steel let scream blood foundation lay building neither century destroys storm destroys,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
197,laughter laughed thirsted distance kill vulture sore throat sandy dryland,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
198,wake dewy girl look pollen field green field white wedding guests playful horses wedding song sang oh field wide field widely green oh blue lake blue lake spilled oh like white wedding guests oh white waves oh wedding song oh sad song forest lake play lake fly whitewinged stork fly fly hand warm white breasts,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
199,mist crane motive appeared lost night winter wanders heights pushed thought fog littering ground lights divided dark faint ray splashes around beam emitted object person delete link every man become silhouette fog carries air carries ghost fly silently divided even cold hair soul gathered together go ask,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
200,karposh revolted beys kumanovo region fire kindled night restless rifles ring people stand gather army rebellion rises rebellion karposh karadag came village village ita mountain whirlwind shattered ripe field cereals people get gather army rip man poor nakedbarefoot grab hanger lathe sor hair hit bay tribe let take whirlwind wilderness let scatter pchoshko seed pagans towers muscles bullets kurtuli bleeding jeremiah right sword left glaucoma hand terrible pays trouble dawn dawns means go angry wedding wait kumanovo builds knock door open cellars barns tokmi gifts karposh leads weddings buno karposhova peasant merry red wine red blood road pouring heroic song sung take king kingdom take kingdom country liberate going way mounted dry elm tree ziabey high shoulder gargle holds place falcon zijo snake blackberry transferred whites cost soul tore us bastards puppies weeks going barjak bleeding rifles ring people stand gather army rebellion rises rebellion,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
201,sunset pain magnificent sunset love like blush west summer evening lavish dressing insensibly skips colors tear one one tender veins grief,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
202,kumanovo thought would go kumanovo time least winter kumanovo sujuk least march time intestines least gjupi holiday st george thought would completely block way clear purpose fogs crawling familiar autumn karadag columns cars season anything else lick man fortune thought consolation life look future thought understand desire go city fact secret desire kumanovo know regret anymore comrades whether gave way whatever,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
203,song song part flora sprouts like spruce like okra like beans receive sprouted annihilate according taste poetics grab throat side idea mayakovsky tried finally gave right know ethics,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
204,sunbeech ripped mountain suddenly statue lush get excited dark tunnel machine stop hour core closed eyes struck light buried illegally fitted boil frkna forward run jump jumped roared joy crashed field breaks rails stormy cuts curves tense chest width grab compacts body fly wave divorce mane go ahead go ahead end flight country going crazy clear field shoots distant sight sun shines plain spreads silver river snake pouring sting machine go trample tear go ahead go ahead everything closer already loud iron strong shout forward one moment suddenly stop sore muscles pisna like horse race ruin two legs accused,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
205,sign flag tall linden tree yard look top stand falcon water twig least master war flag home moves like ship calm sea good sign,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
206,memory chase like cunning deer like dove take hand hide heart swallow nest hiding keep secret memory horror forget,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
207,second youth sense repetition youth maccabees sum whole year sense soon hour near everything poured ashes makes sense seek means life also power crazy hour supported,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
208,kale building fortress varos marko gathered large number men women men small large pletvar varosh hand hand handed stone seventy children diapers died without sucking folk legend stone fortress rises clear day strong walls twisted towers falcon spread steep cave plane examines end end also born make fortress shield threat evil fate called know fortress grow pine tree grows steep place wind evil must welcomed deceive mind go gathered small big men women powder chaff prolongs life without knowing roads chain hands white stone pass hand hand pletvara varosha flow like clear water white stone along groove puffy palms shine sun could even wanted watch hands drip people bent effort lips burst thirst could wanted hear heavy motherly curses even scream children roll desolate stubble burn extending hands boss without finding hard kobe make fortress evil stone fortress rises clear day ike falcon hot rock cheerful wings night slowly falling white towers covered darkness extinguish sightings mules rubs strain strength fading чмае die everything sinking slowly earth nothing around never done anything dream approaches gravel feet pass last vessels consciousness let bitter doubt leave alone sin nameless ridge approaching darkness small large male female powder weed prolongs life like heavy stones pimples carries curses see us die marko krale dying heard children scream chickens make hair stand end listened cursed truth marko krale brought us end last wish even exhausted despair like well summer dead newlyweds screaming dream rebuke sad angels left alone helpless sin sense someone else desolate justice except mine everything life leveled tides good evil like muddy clear river placed like waves calming sea hear afar already inevitable approach evil paths unpredictable innumerable gods furrows lead white fortress hold keep force bring another proud idea,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
209,quince fall like last year driven gender sudden cold night hurt much march preserved large yellow fruits hide bosom graciously beautiful actually may care would certainly stand like calm come say immediately wonder understand joy sorrow others,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
210,reconciliation happens still belongs decide lost mind tell agree everything satisfied everything even little sun warms shoulders spring day even breeze blossoming branches smell sensed,1945,1945,4,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
211,nightmare sad sleep alone night wishes bang know sadness sought flash fun required meekness view word hour least ah return cold disappointed soul fornicates rude crazy cold want case dry hand drowns suffer alone nightmare getting lost want love want love,1945,1945,5,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
212,character male characters available hardness cruelty flow muzzle also available horror carry available look smile character uncertainly heavy,1945,1945,5,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
213,come call comes blood shore take big demands wish noon shadow bloodstream die little heart pass,1945,1945,5,MOSTOT (1945) ПOЕМА,MOSTOT (1945) ПOЕМА
